province_id,name,marker_index,x,y,terrain_type_id,terrain_type
1001,Chincha Alta,4,3219.0,4689.0,12,Mountain
1001,Chincha Alta,5,3238.0,4706.0,12,Mountain
1002,Tacna,0,3375.0,4823.0,12,Mountain
1002,Tacna,1,3388.0,4808.0,12,Mountain
1002,Tacna,2,3405.0,4806.0,12,Mountain
1002,Tacna,3,3412.0,4826.0,12,Mountain
1002,Tacna,4,3429.0,4848.0,12,Mountain
1002,Tacna,5,3446.0,4840.0,12,Mountain
1002,Tacna,6,3463.0,4844.0,12,Mountain
1002,Tacna,7,3480.0,4841.0,12,Mountain
1002,Tacna,8,3494.0,4831.0,12,Mountain
1002,Tacna,9,3513.0,4842.0,12,Mountain
1004,Puno,0,3435.0,4781.0,12,Mountain
1004,Puno,1,3445.0,4768.0,12,Mountain
1004,Puno,2,3458.0,4776.0,12,Mountain
1004,Puno,3,3463.0,4800.0,12,Mountain
1004,Puno,4,3472.0,4790.0,12,Mountain
1004,Puno,5,3482.0,4762.0,12,Mountain
1004,Puno,6,3500.0,4771.0,12,Mountain
1016,Nasca,0,3237.0,4744.0,12,Mountain
1016,Nasca,1,3254.0,4767.0,12,Mountain
1016,Nasca,2,3263.0,4738.0,12,Mountain
1016,Nasca,3,3267.0,4763.0,12,Mountain
1016,Nasca,4,3272.0,4726.0,12,Mountain
1016,Nasca,5,3291.0,4739.0,12,Mountain
1018,Valera,0,3446.0,3722.0,12,Mountain
1018,Valera,1,3459.0,3733.0,12,Mountain
1018,Valera,2,3462.0,3716.0,12,Mountain
1018,Valera,3,3491.0,3721.0,12,Mountain
1019,San Cristóbal,0,3383.0,3783.0,14,Urban
1028,Urimán,0,3808.0,3931.0,12,Mountain
1028,Urimán,1,3833.0,3916.0,12,Mountain
1028,Urimán,2,3851.0,3924.0,12,Mountain
1028,Urimán,3,3877.0,3912.0,12,Mountain
1036,Machiques,0,3391.0,3799.0,13,Forest
1037,Barinas,0,3407.0,3784.0,13,Forest
1037,Barinas,1,3413.0,3771.0,13,Forest
1052,Nuuk,0,4678.0,543.0,11,Hills
1052,Nuuk,1,4739.0,519.0,11,Hills
1052,Nuuk,2,4743.0,883.0,11,Hills
1052,Nuuk,3,4750.0,948.0,11,Hills
1052,Nuuk,4,4754.0,825.0,11,Hills
1052,Nuuk,5,4792.0,586.0,11,Hills
1052,Nuuk,6,4793.0,747.0,11,Hills
1052,Nuuk,7,4802.0,663.0,11,Hills
1052,Nuuk,8,4811.0,802.0,11,Hills
1052,Nuuk,9,4822.0,865.0,11,Hills
1052,Nuuk,10,4839.0,702.0,11,Hills
1052,Nuuk,11,4859.0,757.0,11,Hills
1052,Nuuk,12,4913.0,712.0,11,Hills
1052,Nuuk,13,4926.0,567.0,11,Hills
1052,Nuuk,14,4957.0,710.0,11,Hills
1052,Nuuk,15,4969.0,587.0,11,Hills
1052,Nuuk,16,4972.0,522.0,11,Hills
1052,Nuuk,17,4984.0,674.0,11,Hills
1052,Nuuk,18,4998.0,742.0,11,Hills
1052,Nuuk,19,5030.0,632.0,11,Hills
1052,Nuuk,20,5042.0,668.0,11,Hills
1052,Nuuk,21,5057.0,502.0,11,Hills
1052,Nuuk,22,5063.0,703.0,11,Hills
1052,Nuuk,23,5085.0,593.0,11,Hills
1052,Nuuk,24,5098.0,632.0,11,Hills
1052,Nuuk,25,5102.0,497.0,11,Hills
1052,Nuuk,26,5126.0,561.0,11,Hills
1052,Nuuk,27,5150.0,595.0,11,Hills
1052,Nuuk,28,5159.0,496.0,11,Hills
1114,Chimbote,0,3118.0,4550.0,12,Mountain
1114,Chimbote,1,3133.0,4560.0,12,Mountain
1114,Chimbote,2,3138.0,4574.0,12,Mountain
1114,Chimbote,3,3141.0,4594.0,12,Mountain
1114,Chimbote,4,3149.0,4602.0,12,Mountain
1114,Chimbote,5,3151.0,4572.0,12,Mountain
1116,Camaná,0,3297.0,4786.0,12,Mountain
1116,Camaná,1,3303.0,4777.0,12,Mountain
1116,Camaná,2,3319.0,4784.0,12,Mountain
1116,Camaná,3,3332.0,4795.0,12,Mountain
1116,Camaná,4,3341.0,4783.0,12,Mountain
1116,Camaná,5,3342.0,4809.0,12,Mountain
1164,Cafayate,0,3581.0,5317.0,12,Mountain
1164,Cafayate,1,3602.0,5286.0,12,Mountain
1164,Cafayate,2,3611.0,5310.0,12,Mountain
1164,Cafayate,3,3616.0,5219.0,12,Mountain
1164,Cafayate,4,3617.0,5279.0,12,Mountain
1164,Cafayate,5,3621.0,5255.0,12,Mountain
1164,Cafayate,6,3637.0,5225.0,12,Mountain
1183,Cachorrinho,0,4248.0,4127.0,13,Forest
1183,Cachorrinho,1,4251.0,4093.0,13,Forest
1189,São Marcos,0,3853.0,3977.0,12,Mountain
1189,São Marcos,1,3884.0,3972.0,12,Mountain
1189,São Marcos,2,3896.0,3955.0,12,Mountain
1200,Oruro,0,3562.0,4917.0,12,Mountain
1200,Oruro,1,3572.0,4930.0,12,Mountain
1200,Oruro,2,3582.0,4954.0,12,Mountain
1200,Oruro,3,3585.0,4907.0,12,Mountain
1200,Oruro,4,3596.0,4938.0,12,Mountain
1200,Oruro,5,3601.0,4879.0,12,Mountain
1200,Oruro,6,3603.0,4916.0,12,Mountain
1200,Oruro,7,3616.0,4921.0,12,Mountain
1200,Oruro,8,3621.0,4894.0,12,Mountain
1200,Oruro,9,3621.0,4911.0,12,Mountain
1201,Uyuni,0,3585.0,4990.0,12,Mountain
1201,Uyuni,1,3591.0,5015.0,12,Mountain
1201,Uyuni,2,3602.0,5031.0,12,Mountain
1201,Uyuni,3,3610.0,5010.0,12,Mountain
1201,Uyuni,4,3614.0,4976.0,12,Mountain
1201,Uyuni,5,3632.0,4968.0,12,Mountain
1201,Uyuni,6,3632.0,4994.0,12,Mountain
1201,Uyuni,7,3648.0,4984.0,12,Mountain
1202,San Pablo,0,3614.0,5069.0,12,Mountain
1202,San Pablo,1,3627.0,5065.0,12,Mountain
1202,San Pablo,2,3635.0,5043.0,12,Mountain
1202,San Pablo,3,3654.0,5034.0,12,Mountain
1203,Patacamaya,0,3548.0,4833.0,12,Mountain
1203,Patacamaya,1,3556.0,4848.0,12,Mountain
1203,Patacamaya,2,3556.0,4861.0,12,Mountain
1203,Patacamaya,3,3558.0,4885.0,12,Mountain
1204,Caranavi,0,3548.0,4768.0,12,Mountain
1204,Caranavi,1,3578.0,4770.0,12,Mountain
1204,Caranavi,2,3589.0,4778.0,12,Mountain
1204,Caranavi,3,3591.0,4766.0,12,Mountain
1331,Tilcara,0,3604.0,5189.0,12,Mountain
1331,Tilcara,1,3629.0,5173.0,12,Mountain
1331,Tilcara,2,3649.0,5180.0,12,Mountain
1331,Tilcara,3,3654.0,5140.0,12,Mountain
1331,Tilcara,4,3655.0,5085.0,12,Mountain
1331,Tilcara,5,3656.0,5103.0,12,Mountain
1331,Tilcara,6,3666.0,5113.0,12,Mountain
1333,San Juan (AR),0,3548.0,5462.0,12,Mountain
1333,San Juan (AR),1,3556.0,5428.0,12,Mountain
1333,San Juan (AR),2,3563.0,5385.0,12,Mountain
1333,San Juan (AR),3,3568.0,5366.0,12,Mountain
1333,San Juan (AR),4,3568.0,5405.0,12,Mountain
1333,San Juan (AR),5,3568.0,5433.0,12,Mountain
1333,San Juan (AR),6,3583.0,5367.0,12,Mountain
1372,Temuco,0,3483.0,5736.0,12,Mountain
1372,Temuco,1,3484.0,5696.0,12,Mountain
1372,Temuco,2,3484.0,5762.0,12,Mountain
1372,Temuco,3,3486.0,5797.0,12,Mountain
1372,Temuco,4,3488.0,5676.0,12,Mountain
1372,Temuco,5,3492.0,5648.0,12,Mountain
1372,Temuco,6,3495.0,5564.0,12,Mountain
1372,Temuco,7,3495.0,5594.0,12,Mountain
1372,Temuco,8,3496.0,5628.0,12,Mountain
1372,Temuco,9,3504.0,5609.0,12,Mountain
1372,Temuco,10,3523.0,5577.0,12,Mountain
1373,Punta Arenas,0,3503.0,6263.0,12,Mountain
1373,Punta Arenas,1,3534.0,6328.0,12,Mountain
1373,Punta Arenas,2,3547.0,6353.0,12,Mountain
1373,Punta Arenas,3,3563.0,6373.0,12,Mountain
1373,Punta Arenas,4,3576.0,6396.0,12,Mountain
1373,Punta Arenas,5,3646.0,6374.0,12,Mountain
1373,Punta Arenas,6,3660.0,6389.0,12,Mountain
1373,Punta Arenas,7,3661.0,6427.0,12,Mountain
1374,Copiapó,0,3493.0,5359.0,12,Mountain
1374,Copiapó,1,3494.0,5381.0,12,Mountain
1374,Copiapó,2,3496.0,5492.0,12,Mountain
1374,Copiapó,3,3497.0,5417.0,12,Mountain
1374,Copiapó,4,3501.0,5448.0,12,Mountain
1374,Copiapó,5,3504.0,5322.0,12,Mountain
1374,Copiapó,6,3508.0,5297.0,12,Mountain
1374,Copiapó,7,3522.0,5348.0,12,Mountain
1374,Copiapó,8,3538.0,5312.0,12,Mountain
1375,Iquique,0,3488.0,4920.0,12,Mountain
1375,Iquique,1,3494.0,4940.0,12,Mountain
1375,Iquique,2,3503.0,4905.0,12,Mountain
1375,Iquique,3,3506.0,4886.0,12,Mountain
1375,Iquique,4,3513.0,5050.0,12,Mountain
1375,Iquique,5,3515.0,4986.0,12,Mountain
1375,Iquique,6,3517.0,5230.0,12,Mountain
1375,Iquique,7,3520.0,4949.0,12,Mountain
1375,Iquique,8,3527.0,5262.0,12,Mountain
1375,Iquique,9,3528.0,5092.0,12,Mountain
1375,Iquique,10,3532.0,5016.0,12,Mountain
1375,Iquique,11,3533.0,4996.0,12,Mountain
1375,Iquique,12,3536.0,4963.0,12,Mountain
1375,Iquique,13,3537.0,5052.0,12,Mountain
1375,Iquique,14,3537.0,5165.0,12,Mountain
1375,Iquique,15,3543.0,5225.0,12,Mountain
1375,Iquique,16,3549.0,5252.0,12,Mountain
1375,Iquique,17,3555.0,5061.0,12,Mountain
1375,Iquique,18,3557.0,5202.0,12,Mountain
1375,Iquique,19,3559.0,5172.0,12,Mountain
1375,Iquique,20,3564.0,5080.0,12,Mountain
1375,Iquique,21,3571.0,5133.0,12,Mountain
1375,Iquique,22,3578.0,5104.0,12,Mountain
1376,Puerto Aysen,0,3480.0,5880.0,12,Mountain
1376,Puerto Aysen,1,3490.0,5845.0,12,Mountain
1376,Puerto Aysen,2,3491.0,5903.0,12,Mountain
1376,Puerto Aysen,3,3497.0,5976.0,12,Mountain
1376,Puerto Aysen,4,3507.0,6009.0,12,Mountain
1376,Puerto Aysen,5,3515.0,6048.0,12,Mountain
1377,Tortel,0,3496.0,6106.0,12,Mountain
1377,Tortel,1,3502.0,6221.0,12,Mountain
1377,Tortel,2,3507.0,6198.0,12,Mountain
1377,Tortel,3,3514.0,6171.0,12,Mountain
1377,Tortel,4,3518.0,6092.0,12,Mountain
1400,Arish,0,7738.0,3134.0,12,Mountain
1400,Arish,1,7743.0,3142.0,12,Mountain
1400,Arish,2,7749.0,3149.0,12,Mountain
1400,Arish,3,7750.0,3130.0,12,Mountain
1400,Arish,4,7750.0,3139.0,12,Mountain
1400,Arish,5,7755.0,3143.0,12,Mountain
1411,Worcester (ZA),0,6977.0,5824.0,12,Mountain
1411,Worcester (ZA),1,6991.0,5817.0,12,Mountain
1411,Worcester (ZA),2,6999.0,5813.0,12,Mountain
1423,Bloemfontein,0,7296.0,5597.0,14,Urban
1423,Bloemfontein,1,7311.0,5585.0,14,Urban
1563,Tozeur,0,6408.0,3036.0,12,Mountain
1563,Tozeur,1,6413.0,3006.0,12,Mountain
1563,Tozeur,2,6434.0,3054.0,12,Mountain
1563,Tozeur,3,6436.0,3030.0,12,Mountain
1563,Tozeur,4,6441.0,3004.0,12,Mountain
1571,Idlès,0,6354.0,3388.0,12,Mountain
1571,Idlès,1,6379.0,3390.0,12,Mountain
1571,Idlès,2,6382.0,3340.0,12,Mountain
1571,Idlès,3,6396.0,3371.0,12,Mountain
1574,Tazrouk,0,6407.0,3480.0,12,Mountain
1574,Tazrouk,1,6426.0,3471.0,12,Mountain
1574,Tazrouk,2,6437.0,3490.0,12,Mountain
1574,Tazrouk,3,6446.0,3446.0,12,Mountain
1574,Tazrouk,4,6469.0,3451.0,12,Mountain
1582,Benoud,0,5955.0,3074.0,12,Mountain
1582,Benoud,1,5980.0,3051.0,12,Mountain
1582,Benoud,2,5990.0,3087.0,12,Mountain
1582,Benoud,3,6019.0,3065.0,12,Mountain
1582,Benoud,4,6023.0,3086.0,12,Mountain
1582,Benoud,5,6044.0,3086.0,12,Mountain
1582,Benoud,6,6060.0,3066.0,12,Mountain
1585,Djelfa,0,6132.0,2975.0,12,Mountain
1585,Djelfa,1,6159.0,2962.0,12,Mountain
1585,Djelfa,2,6174.0,2980.0,12,Mountain
1585,Djelfa,3,6191.0,2959.0,12,Mountain
1585,Djelfa,4,6202.0,2975.0,12,Mountain
1596,Laghouat,0,6114.0,3057.0,12,Mountain
1596,Laghouat,1,6118.0,3038.0,12,Mountain
1596,Laghouat,2,6133.0,3053.0,12,Mountain
1596,Laghouat,3,6152.0,3049.0,12,Mountain
1596,Laghouat,4,6155.0,3022.0,12,Mountain
1596,Laghouat,5,6181.0,3040.0,12,Mountain
1596,Laghouat,6,6190.0,3027.0,12,Mountain
1596,Laghouat,7,6202.0,3035.0,12,Mountain
1597,Biskra,0,6247.0,2989.0,12,Mountain
1597,Biskra,1,6256.0,2974.0,12,Mountain
1597,Biskra,2,6258.0,3002.0,12,Mountain
1597,Biskra,3,6270.0,2991.0,12,Mountain
1597,Biskra,4,6290.0,2982.0,12,Mountain
1597,Biskra,5,6315.0,2978.0,12,Mountain
1597,Biskra,6,6325.0,2963.0,12,Mountain
1597,Biskra,7,6343.0,2978.0,12,Mountain
1611,Bamenda,0,6596.0,4167.0,12,Mountain
1611,Bamenda,1,6611.0,4206.0,12,Mountain
1611,Bamenda,2,6616.0,4151.0,12,Mountain
1611,Bamenda,3,6627.0,4175.0,12,Mountain
1620,Taouz,0,5728.0,3110.0,12,Mountain
1620,Taouz,1,5741.0,3131.0,12,Mountain
1620,Taouz,2,5760.0,3099.0,12,Mountain
1620,Taouz,3,5776.0,3117.0,12,Mountain
1620,Taouz,4,5779.0,3085.0,12,Mountain
1620,Taouz,5,5800.0,3112.0,12,Mountain
1620,Taouz,6,5819.0,3076.0,12,Mountain
1621,Guelmim,0,5564.0,3164.0,12,Mountain
1621,Guelmim,1,5595.0,3170.0,12,Mountain
1621,Guelmim,2,5623.0,3168.0,12,Mountain
1621,Guelmim,3,5665.0,3156.0,12,Mountain
1629,Pietermaritzburg,0,7336.0,5572.0,10,Plains
1629,Pietermaritzburg,1,7347.0,5589.0,10,Plains
1629,Pietermaritzburg,2,7361.0,5578.0,10,Plains
1629,Pietermaritzburg,3,7363.0,5600.0,10,Plains
1631,Aliwal North,0,7325.0,5601.0,10,Plains
1700,Arusha,0,7783.0,4561.0,12,Mountain
1700,Arusha,1,7796.0,4547.0,12,Mountain
1700,Arusha,2,7797.0,4580.0,12,Mountain
1700,Arusha,3,7813.0,4564.0,12,Mountain
1700,Arusha,4,7819.0,4578.0,12,Mountain
1700,Arusha,5,7821.0,4595.0,12,Mountain
1701,Addis Ababa,0,7917.0,4070.0,14,Urban
1714,Ambo,0,7856.0,4055.0,12,Mountain
1714,Ambo,1,7878.0,4041.0,12,Mountain
1714,Ambo,2,7879.0,4063.0,12,Mountain
1714,Ambo,3,7896.0,4077.0,12,Mountain
1714,Ambo,4,7902.0,4044.0,12,Mountain
1715,Bahir Dar,0,7789.0,4036.0,12,Mountain
1715,Bahir Dar,1,7806.0,4047.0,12,Mountain
1715,Bahir Dar,2,7810.0,4014.0,12,Mountain
1715,Bahir Dar,3,7813.0,4035.0,12,Mountain
1715,Bahir Dar,4,7815.0,3987.0,12,Mountain
1715,Bahir Dar,5,7831.0,4010.0,12,Mountain
1715,Bahir Dar,6,7839.0,3974.0,12,Mountain
1715,Bahir Dar,7,7845.0,3994.0,12,Mountain
1716,Debre Markos,0,7881.0,3986.0,12,Mountain
1716,Debre Markos,1,7883.0,4010.0,12,Mountain
1716,Debre Markos,2,7899.0,4009.0,12,Mountain
1716,Debre Markos,3,7906.0,3979.0,12,Mountain
1716,Debre Markos,4,7920.0,3975.0,12,Mountain
1716,Debre Markos,5,7923.0,4001.0,12,Mountain
1719,Mek'ele,0,7929.0,3872.0,12,Mountain
1719,Mek'ele,1,7956.0,3873.0,12,Mountain
1719,Mek'ele,2,7967.0,3893.0,12,Mountain
1719,Mek'ele,3,7978.0,3875.0,12,Mountain
1719,Mek'ele,4,7989.0,3895.0,12,Mountain
1719,Mek'ele,5,7996.0,3874.0,12,Mountain
1719,Mek'ele,6,8013.0,3887.0,12,Mountain
1723,Gijet,0,7880.0,3939.0,12,Mountain
1723,Gijet,1,7909.0,3931.0,12,Mountain
1723,Gijet,2,7914.0,3914.0,12,Mountain
1727,Meki,0,7904.0,4123.0,12,Mountain
1727,Meki,1,7915.0,4143.0,12,Mountain
1727,Meki,2,7937.0,4125.0,12,Mountain
1727,Meki,3,7937.0,4168.0,12,Mountain
1727,Meki,4,7942.0,4141.0,12,Mountain
1733,Asmara,0,7857.0,3815.0,12,Mountain
1733,Asmara,1,7887.0,3817.0,12,Mountain
1806,Ain Galakka,0,6845.0,3574.0,12,Mountain
1806,Ain Galakka,1,6860.0,3605.0,12,Mountain
1806,Ain Galakka,2,6876.0,3604.0,12,Mountain
1806,Ain Galakka,3,6881.0,3578.0,12,Mountain
1806,Ain Galakka,4,6903.0,3570.0,12,Mountain
1806,Ain Galakka,5,6915.0,3553.0,12,Mountain
1806,Ain Galakka,6,6924.0,3583.0,12,Mountain
1806,Ain Galakka,7,6934.0,3541.0,12,Mountain
1806,Ain Galakka,8,6946.0,3518.0,12,Mountain
1806,Ain Galakka,9,6950.0,3563.0,12,Mountain
1806,Ain Galakka,10,6965.0,3541.0,12,Mountain
1806,Ain Galakka,11,6979.0,3536.0,12,Mountain
1807,Bardaï,0,6800.0,3566.0,12,Mountain
1807,Bardaï,1,6808.0,3485.0,12,Mountain
1807,Bardaï,2,6810.0,3537.0,12,Mountain
1807,Bardaï,3,6817.0,3518.0,12,Mountain
1807,Bardaï,4,6843.0,3498.0,12,Mountain
1807,Bardaï,5,6857.0,3470.0,12,Mountain
1807,Bardaï,6,6879.0,3479.0,12,Mountain
1807,Bardaï,7,6903.0,3486.0,12,Mountain
1963,Ananalava,0,8246.0,4966.0,12,Mountain
1963,Ananalava,1,8261.0,4954.0,12,Mountain
1963,Ananalava,2,8263.0,4969.0,12,Mountain
1963,Ananalava,3,8274.0,4950.0,12,Mountain
1975,Ambositra,0,8137.0,5179.0,12,Mountain
1975,Ambositra,1,8152.0,5172.0,12,Mountain
1975,Ambositra,2,8159.0,5196.0,12,Mountain
1975,Ambositra,3,8167.0,5181.0,12,Mountain
1975,Ambositra,4,8178.0,5192.0,12,Mountain
1975,Ambositra,5,8181.0,5177.0,12,Mountain
1981,Mendak,0,8065.0,3533.0,12,Mountain
1981,Mendak,1,8099.0,3552.0,12,Mountain
1981,Mendak,2,8110.0,3578.0,12,Mountain
1981,Mendak,3,8115.0,3605.0,12,Mountain
1982,Ashaira,0,8048.0,3483.0,12,Mountain
1982,Ashaira,1,8061.0,3501.0,12,Mountain
1988,Hadiya,0,7985.0,3320.0,12,Mountain
1988,Hadiya,1,8001.0,3327.0,12,Mountain
1988,Hadiya,2,8015.0,3343.0,12,Mountain
1989,Khaibar,0,8061.0,3331.0,12,Mountain
1989,Khaibar,1,8063.0,3300.0,12,Mountain
1989,Khaibar,2,8076.0,3348.0,12,Mountain
1989,Khaibar,3,8079.0,3296.0,12,Mountain
1989,Khaibar,4,8097.0,3326.0,12,Mountain
1989,Khaibar,5,8106.0,3370.0,12,Mountain
1995,Hajariya,0,8080.0,3438.0,12,Mountain
1995,Hajariya,1,8101.0,3427.0,12,Mountain
1995,Hajariya,2,8115.0,3472.0,12,Mountain
1995,Hajariya,3,8123.0,3438.0,12,Mountain
1995,Hajariya,4,8130.0,3484.0,12,Mountain
1996,Sabiya,0,8155.0,3639.0,12,Mountain
1996,Sabiya,1,8168.0,3649.0,12,Mountain
1996,Sabiya,2,8177.0,3672.0,12,Mountain
1996,Sabiya,3,8190.0,3664.0,12,Mountain
1996,Sabiya,4,8192.0,3728.0,12,Mountain
1996,Sabiya,5,8196.0,3700.0,12,Mountain
2012,Dhamar,0,8240.0,3761.0,12,Mountain
2012,Dhamar,1,8265.0,3754.0,12,Mountain
2012,Dhamar,2,8275.0,3771.0,12,Mountain
2012,Dhamar,3,8302.0,3766.0,12,Mountain
2015,Mocha,0,8222.0,3816.0,12,Mountain
2015,Mocha,1,8231.0,3836.0,12,Mountain
2017,Qadhima,0,7999.0,3413.0,12,Mountain
2017,Qadhima,1,8011.0,3420.0,12,Mountain
2017,Qadhima,2,8024.0,3419.0,12,Mountain
2025,Aden,0,8269.0,3872.0,12,Mountain
2025,Aden,1,8289.0,3850.0,12,Mountain
2025,Aden,2,8316.0,3839.0,12,Mountain
2025,Aden,3,8346.0,3835.0,12,Mountain
2027,Sakwa,0,8348.0,3798.0,12,Mountain
2027,Sakwa,1,8359.0,3785.0,12,Mountain
2027,Sakwa,2,8385.0,3779.0,12,Mountain
2027,Sakwa,3,8399.0,3758.0,12,Mountain
2037,Damascus,0,7886.0,2832.0,12,Mountain
2037,Damascus,1,7894.0,2850.0,12,Mountain
2080,Amol,0,8491.0,2646.0,12,Mountain
2080,Amol,1,8508.0,2651.0,12,Mountain
2080,Amol,2,8526.0,2660.0,12,Mountain
2080,Amol,3,8544.0,2669.0,12,Mountain
2080,Amol,4,8559.0,2658.0,12,Mountain
2080,Amol,5,8559.0,2697.0,12,Mountain
2080,Amol,6,8562.0,2678.0,12,Mountain
2081,Gyumri,0,8161.0,2349.0,12,Mountain
2081,Gyumri,1,8167.0,2373.0,12,Mountain
2081,Gyumri,2,8178.0,2358.0,12,Mountain
2081,Gyumri,3,8180.0,2377.0,12,Mountain
2081,Gyumri,4,8190.0,2404.0,12,Mountain
2081,Gyumri,5,8198.0,2378.0,12,Mountain
2081,Gyumri,6,8204.0,2404.0,12,Mountain
2081,Gyumri,7,8213.0,2412.0,12,Mountain
2081,Gyumri,8,8214.0,2387.0,12,Mountain
2081,Gyumri,9,8216.0,2401.0,12,Mountain
2081,Gyumri,10,8238.0,2428.0,12,Mountain
2086,Urmia,0,8206.0,2524.0,12,Mountain
2086,Urmia,1,8214.0,2499.0,12,Mountain
2086,Urmia,2,8217.0,2448.0,12,Mountain
2086,Urmia,3,8220.0,2470.0,12,Mountain
2086,Urmia,4,8222.0,2515.0,12,Mountain
2086,Urmia,5,8222.0,2540.0,12,Mountain
2086,Urmia,6,8228.0,2491.0,12,Mountain
2086,Urmia,7,8235.0,2481.0,12,Mountain
2086,Urmia,8,8243.0,2502.0,12,Mountain
2096,Mashhad,0,8704.0,2574.0,12,Mountain
2096,Mashhad,1,8706.0,2605.0,12,Mountain
2096,Mashhad,2,8714.0,2661.0,12,Mountain
2096,Mashhad,3,8720.0,2591.0,12,Mountain
2096,Mashhad,4,8730.0,2638.0,12,Mountain
2096,Mashhad,5,8740.0,2607.0,12,Mountain
2096,Mashhad,6,8745.0,2642.0,12,Mountain
2096,Mashhad,7,8769.0,2611.0,12,Mountain
2096,Mashhad,8,8771.0,2644.0,12,Mountain
2096,Mashhad,9,8784.0,2630.0,12,Mountain
2097,Gorgan,0,8604.0,2620.0,12,Mountain
2097,Gorgan,1,8606.0,2646.0,12,Mountain
2097,Gorgan,2,8616.0,2710.0,12,Mountain
2097,Gorgan,3,8620.0,2636.0,12,Mountain
2097,Gorgan,4,8620.0,2694.0,12,Mountain
2097,Gorgan,5,8624.0,2608.0,12,Mountain
2097,Gorgan,6,8636.0,2667.0,12,Mountain
2097,Gorgan,7,8638.0,2595.0,12,Mountain
2097,Gorgan,8,8641.0,2685.0,12,Mountain
2097,Gorgan,9,8643.0,2633.0,12,Mountain
2097,Gorgan,10,8656.0,2646.0,12,Mountain
2097,Gorgan,11,8658.0,2599.0,12,Mountain
2097,Gorgan,12,8661.0,2623.0,12,Mountain
2111,Jelalabad,0,9140.0,2690.0,12,Mountain
2111,Jelalabad,1,9142.0,2715.0,12,Mountain
2111,Jelalabad,2,9149.0,2728.0,12,Mountain
2111,Jelalabad,3,9159.0,2688.0,12,Mountain
2111,Jelalabad,4,9162.0,2667.0,12,Mountain
2111,Jelalabad,5,9162.0,2741.0,12,Mountain
2111,Jelalabad,6,9166.0,2704.0,12,Mountain
2111,Jelalabad,7,9173.0,2662.0,12,Mountain
2111,Jelalabad,8,9177.0,2644.0,12,Mountain
2111,Jelalabad,9,9178.0,2622.0,12,Mountain
2111,Jelalabad,10,9180.0,2724.0,12,Mountain
2111,Jelalabad,11,9182.0,2738.0,12,Mountain
2111,Jelalabad,12,9186.0,2688.0,12,Mountain
2111,Jelalabad,13,9191.0,2667.0,12,Mountain
2111,Jelalabad,14,9191.0,2708.0,12,Mountain
2118,Faizabad,0,9109.0,2589.0,12,Mountain
2118,Faizabad,1,9112.0,2619.0,12,Mountain
2118,Faizabad,2,9112.0,2634.0,12,Mountain
2118,Faizabad,3,9127.0,2637.0,12,Mountain
2118,Faizabad,4,9128.0,2581.0,12,Mountain
2118,Faizabad,5,9128.0,2598.0,12,Mountain
2118,Faizabad,6,9131.0,2536.0,12,Mountain
2118,Faizabad,7,9132.0,2615.0,12,Mountain
2118,Faizabad,8,9138.0,2564.0,12,Mountain
2118,Faizabad,9,9143.0,2598.0,12,Mountain
2118,Faizabad,10,9145.0,2623.0,12,Mountain
2118,Faizabad,11,9151.0,2609.0,12,Mountain
2118,Faizabad,12,9153.0,2585.0,12,Mountain
2129,Leh,0,9466.0,2740.0,12,Mountain
2129,Leh,1,9477.0,2705.0,12,Mountain
2129,Leh,2,9480.0,2667.0,12,Mountain
2129,Leh,3,9488.0,2688.0,12,Mountain
2129,Leh,4,9495.0,2669.0,12,Mountain
2129,Leh,5,9510.0,2722.0,12,Mountain
2129,Leh,6,9511.0,2681.0,12,Mountain
2129,Leh,7,9521.0,2700.0,12,Mountain
2129,Leh,8,9525.0,2674.0,12,Mountain
2129,Leh,9,9540.0,2665.0,12,Mountain
2129,Leh,10,9542.0,2688.0,12,Mountain
2129,Leh,11,9554.0,2670.0,12,Mountain
2129,Leh,12,9562.0,2691.0,12,Mountain
2131,Gilgit,0,9217.0,2624.0,12,Mountain
2131,Gilgit,1,9228.0,2631.0,12,Mountain
2131,Gilgit,2,9236.0,2644.0,12,Mountain
2131,Gilgit,3,9239.0,2659.0,12,Mountain
2131,Gilgit,4,9241.0,2623.0,12,Mountain
2131,Gilgit,5,9245.0,2642.0,12,Mountain
2131,Gilgit,6,9258.0,2659.0,12,Mountain
2131,Gilgit,7,9263.0,2638.0,12,Mountain
2131,Gilgit,8,9280.0,2620.0,12,Mountain
2131,Gilgit,9,9290.0,2637.0,12,Mountain
2131,Gilgit,10,9294.0,2659.0,12,Mountain
2131,Gilgit,11,9302.0,2618.0,12,Mountain
2131,Gilgit,12,9302.0,2638.0,12,Mountain
2131,Gilgit,13,9316.0,2644.0,12,Mountain
2131,Gilgit,14,9320.0,2622.0,12,Mountain
2131,Gilgit,15,9323.0,2657.0,12,Mountain
2131,Gilgit,16,9333.0,2614.0,12,Mountain
2131,Gilgit,17,9333.0,2635.0,12,Mountain
2229,Sil Garhi,0,9732.0,2993.0,12,Mountain
2229,Sil Garhi,1,9740.0,2969.0,12,Mountain
2229,Sil Garhi,2,9742.0,2956.0,12,Mountain
2229,Sil Garhi,3,9761.0,2966.0,12,Mountain
2229,Sil Garhi,4,9761.0,2979.0,12,Mountain
2229,Sil Garhi,5,9774.0,2990.0,12,Mountain
2229,Sil Garhi,6,9775.0,3022.0,12,Mountain
