province_id,name,x,y
1522,Sidi Barrani,7265.0,3074.0
1523,Cara,7288.0,3162.0
1524,Bawiti,7404.0,3211.0
1525,Girga,7538.0,3316.0
1526,Qena,7602.0,3341.0
1527,Berenice,7720.0,3404.0
1528,Safaga,7677.0,3296.0
1529,Madinaty,7558.0,3125.0
1530,Luxor,7587.0,3367.0
1531,Tripoli,6650.0,3078.0
1532,Gharyan,6654.0,3105.0
1533,Misrata,6737.0,3099.0
1534,Sirte,6787.0,3153.0
1535,Benghazi,6975.0,3050.0
1536,Socna,6750.0,3231.0
1537,Qatrun,6737.0,3386.0
1538,Wath,6955.0,3458.0
1539,Al-Jawf,7132.0,3381.0
1540,Buzaymah,7008.0,3370.0
1541,Zaltan,6943.0,3277.0
1542,Jalu,7034.0,3264.0
1543,Giarabub,7096.0,3176.0
1544,Tobruk,7144.0,3042.0
1545,Derna,7070.0,3017.0
1546,Ajdabiya,6979.0,3111.0
1547,Marsa al Brega,6939.0,3199.0
1548,At Tallab,7135.0,3468.0
1549,Timassah,6841.0,3359.0
1550,Ghat,6625.0,3333.0
1551,Sabha,6722.0,3305.0
1552,Ghadames,6562.0,3205.0
1553,Nalut,6546.0,3120.0
1554,Tabonieh,6706.0,3166.0
1555,Zillah,6854.0,3261.0
1556,Waddan,6810.0,3209.0
1557,Bin Jawad,6864.0,3172.0
1558,Kufra,7111.0,3297.0
1559,Adiri,6648.0,3250.0
1560,Tunis,6503.0,2893.0
1561,Gabes,6504.0,3020.0
1562,Sfax,6516.0,2983.0
1563,Tozeur,6416.0,3020.0
1564,Tataouine,6500.0,3081.0
1565,El Kef,6439.0,2918.0
1566,Oran,6006.0,2935.0
1567,Algiers,6157.0,2891.0
1568,Bedouaram,6656.0,3740.0
1569,Tamanrasset,6357.0,3469.0
1570,In Guezzam,6364.0,3579.0
1571,Idlès,6392.0,3410.0
1572,Tinzouatine,6286.0,3523.0
1573,Silet,6271.0,3426.0
1574,Tazrouk,6417.0,3438.0
1575,Illizi,6484.0,3336.0
1576,El Borma,6405.0,3159.0
1577,El Qued,6329.0,3066.0
1578,Bône,6363.0,2884.0
1579,Setif,6227.0,2933.0
1580,Constantine,6308.0,2932.0
1581,Aougrout,6041.0,3196.0
1582,Benoud,6017.0,3081.0
1583,Tlemcen,5965.0,2982.0
1584,Orléansville,6081.0,2918.0
1585,Djelfa,6169.0,2968.0
1586,Bordj Le Prieur,6072.0,3414.0
1587,Tinduf,5770.0,3244.0
1588,Ouargla,6225.0,3098.0
1589,El Menia,6152.0,3160.0
1590,Béchar,5909.0,3144.0
1591,Reggane,5973.0,3308.0
1592,Ain Salah,6154.0,3274.0
1593,Amquid,6306.0,3320.0
1594,Hassi Messaoud,6260.0,3177.0
1595,Saida,6050.0,2993.0
1596,Laghouat,6127.0,3037.0
1597,Biskra,6290.0,2984.0
1598,Djado,6689.0,3518.0
1599,Zinder,6517.0,3810.0
1600,Niamey,6254.0,3842.0
1601,Tahoua,6397.0,3755.0
1602,Aguella,6484.0,3598.0
1603,Agadez,6498.0,3693.0
1604,Fachi,6601.0,3709.0
1605,Bilma,6667.0,3620.0
1606,Yaoundé,6656.0,4287.0
1607,Douala,6552.0,4270.0
1608,Lomié,6753.0,4319.0
1609,Doumé,6802.0,4208.0
1610,Garoua,6758.0,4067.0
1611,Bamenda,6584.0,4186.0
1612,Nanga Eboko,6696.0,4223.0
1613,Tibati,6712.0,4140.0
1614,Tangier,5636.0,2899.0
1615,Fèz,5715.0,3023.0
1616,Agadir,5585.0,3105.0
1617,Marrakech,5684.0,3076.0
1618,Rabat,5624.0,2994.0
1619,Oujda,5874.0,2996.0
1620,Taouz,5779.0,3124.0
1621,Guelmim,5575.0,3160.0
1622,Pofadder,7029.0,5642.0
1623,Fort Salisbury,7525.0,5169.0
1624,Sinoia,7469.0,5146.0
1625,Gwelo,7440.0,5262.0
1626,Tui,7447.0,5369.0
1627,Bulawayo,7395.0,5279.0
1628,Mochudi,7355.0,5421.0
1629,Pietermaritzburg,7453.0,5611.0
1630,Richards Bay,7562.0,5556.0
1631,Aliwal North,7323.0,5653.0
1632,Carnarvon,7054.0,5723.0
1633,Mount Darwin,7556.0,5140.0
1634,Umtali,7567.0,5234.0
1635,Kadoma,7460.0,5204.0
1636,Masvingo,7491.0,5294.0
1637,Gokwe,7382.0,5200.0
1638,Dete,7302.0,5174.0
1639,Gaborone,7292.0,5442.0
1640,Tshabong,7128.0,5522.0
1641,Two Rivers,7008.0,5505.0
1642,Kang,7109.0,5434.0
1643,Kanye,7244.0,5465.0
1644,Kule,7005.0,5402.0
1645,Maun,7164.0,5286.0
1646,Dekar,7077.0,5336.0
1647,Shakawe,7064.0,5197.0
1648,Savuti,7202.0,5194.0
1649,Mopipi,7236.0,5320.0
1650,Francistown,7332.0,5315.0
1651,Molepolole,7259.0,5406.0
1652,Takatokwane,7179.0,5392.0
1653,Jamba,7067.0,5096.0
1654,Kolwezi,7222.0,4814.0
1655,Élisabethville,7335.0,4859.0
1656,Kalemie,7460.0,4696.0
1657,Malonga,7124.0,4839.0
1658,Bukavu,7431.0,4551.0
1659,Kasongo,7338.0,4632.0
1660,Oshwe,7075.0,4553.0
1661,Bunia,7465.0,4427.0
1662,Gama,7294.0,4505.0
1663,Manono,7363.0,4746.0
1664,Lisala,7107.0,4389.0
1665,Dundo,6994.0,4737.0
1666,Uíge,6804.0,4735.0
1667,Cacolo,6936.0,4828.0
1668,Novo Redondo,6740.0,4892.0
1669,Benguela,6703.0,4972.0
1670,Lumbala,7038.0,5015.0
1671,Luso,6971.0,4918.0
1672,Lúbia,6867.0,4899.0
1673,Minendunda,6958.0,5023.0
1674,Lumeje,7007.0,4860.0
1675,Dar es Salaam,7904.0,4717.0
1676,Morogoro,7839.0,4726.0
1677,Tanga,7898.0,4629.0
1678,Mikindani,7944.0,4860.0
1679,Molioro,7901.0,4774.0
1680,Dodoma,7755.0,4670.0
1681,Tabora,7616.0,4635.0
1682,Kigoma,7498.0,4624.0
1683,Uvinza,7546.0,4639.0
1684,Kirambo,7573.0,4597.0
1685,Serayombo,7572.0,4527.0
1686,Gitega,7488.0,4557.0
1687,Igonda,7618.0,4665.0
1688,Utengula,7665.0,4791.0
1689,Kia,7580.0,4732.0
1690,Sabruma,7736.0,4854.0
1691,Nasoro,7855.0,4862.0
1692,Kwiringa,7767.0,4737.0
1693,Donde,7832.0,4801.0
1694,Rungwa,7677.0,4728.0
1695,Kitange,7807.0,4667.0
1696,Kondoa,7764.0,4623.0
1697,Kilimatinde,7699.0,4661.0
1698,Mwansa,7647.0,4556.0
1699,Usambara,7686.0,4506.0
1700,Arusha,7785.0,4556.0
1701,Addis Ababa,7930.0,4067.0
1702,Nekemte,7778.0,4070.0
1703,Gondar,7837.0,3939.0
1704,Banana,6661.0,4664.0
1705,Harar,8089.0,4069.0
1706,Kebri Dehar,8141.0,4158.0
1707,Mustahil,8164.0,4223.0
1708,Dudub,8261.0,4153.0
1709,Afder,8048.0,4230.0
1710,Imi,8052.0,4158.0
1711,Asosa,7709.0,4048.0
1712,Metu,7746.0,4111.0
1713,Jimma,7826.0,4125.0
1714,Ambo,7876.0,4069.0
1715,Bahir Dar,7829.0,3978.0
1716,Debre Markos,7878.0,4008.0
1717,Shire,7861.0,3885.0
1718,Maganan,7770.0,3923.0
1719,Mek'ele,7963.0,3894.0
1720,Djibouti,8068.0,3962.0
1721,AsbeTeferi,7998.0,4062.0
1722,Dessie,7976.0,3968.0
1723,Gijet,7918.0,3911.0
1724,Hudat,7946.0,4234.0
1725,Jinka,7806.0,4200.0
1726,Arba Minch,7881.0,4206.0
1727,Meki,7921.0,4116.0
1728,Degeh Bur,8149.0,4099.0
1729,Goba,7979.0,4140.0
1730,Massawa,7915.0,3786.0
1731,Karkabat,7865.0,3755.0
1732,Assab,8045.0,3872.0
1733,Asmara,7889.0,3806.0
1734,Foro,7930.0,3807.0
1735,Manila,11488.0,3608.0
1736,Mogadishu,8204.0,4330.0
1737,Jamaame,8076.0,4420.0
1738,Buur Hakaba,8160.0,4310.0
1739,Bardere,8061.0,4323.0
1740,Galkayo,8273.0,4218.0
1741,Hargeisa,8152.0,4024.0
1742,Burco,8229.0,4028.0
1743,Bosaso,8377.0,3968.0
1744,Hordio,8450.0,3996.0
1745,Eyl,8375.0,4135.0
1746,Qardho,8325.0,4057.0
1747,Abu Hamad,7703.0,3580.0
1748,Haya,7749.0,3662.0
1749,Ad-Damir,7675.0,3661.0
1750,Darfur,7242.0,3610.0
1751,Abri,7426.0,3547.0
1752,Wad Madani,7649.0,3731.0
1753,Magrur,7525.0,3695.0
1754,Kutum,7226.0,3736.0
1755,Nyala,7246.0,3867.0
1756,Talodi,7467.0,3887.0
1757,Kaduqli,7381.0,3875.0
1758,Rabak,7623.0,3842.0
1759,Surgi,7319.0,3723.0
1760,Lagos,6298.0,4160.0
1761,Dikwa,6763.0,3927.0
1762,Maiduguri,6689.0,3923.0
1763,Kano,6520.0,3931.0
1764,Sokoto,6361.0,3877.0
1765,Garko,6546.0,3971.0
1766,Auyo,6584.0,3906.0
1767,Katsina,6485.0,3880.0
1768,Kaduna,6474.0,4015.0
1769,Minna,6405.0,4044.0
1770,Jos,6482.0,4069.0
1771,Ibadan,6336.0,4119.0
1772,Kukawa,6725.0,3884.0
1773,Libreville,6551.0,4379.0
1774,Sindara,6579.0,4446.0
1775,Loango,6637.0,4616.0
1776,Brazzaville,6810.0,4611.0
1777,Bonga,6891.0,4502.0
1778,Makokou,6649.0,4384.0
1779,Mayoumba,6596.0,4537.0
1780,Loudima,6731.0,4600.0
1781,Tsinguedi,6698.0,4525.0
1782,Franceville,6754.0,4512.0
1783,Ouesso,6812.0,4373.0
1784,Makoua,6777.0,4440.0
1785,Gamboma,6844.0,4534.0
1786,Nola,6891.0,4285.0
1787,Dongou,6951.0,4345.0
1788,Bambari,7046.0,4212.0
1789,Mobaye,7112.0,4252.0
1790,Bangassou,7183.0,4239.0
1791,Yalanga,7168.0,4132.0
1792,Mouka,7079.0,4080.0
1793,Ouanda Djale,7111.0,3995.0
1794,Ndélé,7011.0,4007.0
1795,Bangui,6977.0,4267.0
1796,Ft. Sibut,6981.0,4203.0
1797,Carnot,6880.0,4225.0
1798,Brussaux,6910.0,4044.0
1799,Koundé,6865.0,4161.0
1800,Epéna,6936.0,4408.0
1801,Archambault,6942.0,3926.0
1802,Mao,6794.0,3832.0
1803,Laï,6854.0,3953.0
1804,Haraze,7014.0,3796.0
1805,Faya,6952.0,3605.0
1806,Ain Galakka,6858.0,3556.0
1807,Bardaï,6825.0,3491.0
1808,Fada,7057.0,3621.0
1809,Fort-Lamy,6813.0,3930.0
1810,Moussoro,6888.0,3826.0
1811,Arada,7066.0,3719.0
1812,Ziguei,6832.0,3724.0
1813,Bossangoa,6975.0,4120.0
1814,Ad-Damazin,7707.0,3939.0
1815,Mklama,7710.0,4592.0
1816,Lastoursville,6674.0,4462.0
1817,Sembé,6730.0,4394.0
1818,Kassala,7801.0,3765.0
1819,Kafia Kingi,7190.0,3971.0
1820,Deim Zubeir,7229.0,4080.0
1821,Malakai,7541.0,3952.0
1822,Juba,7538.0,4262.0
1823,Nimule,7573.0,4307.0
1824,Mongalla,7584.0,4219.0
1825,Torit,7631.0,4271.0
1826,Akobo,7631.0,4147.0
1827,Nasir,7632.0,4085.0
1828,Shambe,7439.0,4142.0
1829,Meshra' er Req,7359.0,4035.0
1830,Wau,7345.0,4108.0
1831,Tambura,7300.0,4194.0
1832,Maridi,7391.0,4274.0
1833,Kodok,7582.0,3931.0
1834,Lui,7486.0,4222.0
1835,Abang,7359.0,4147.0
1836,Turalei,7304.0,3936.0
1837,Kamil,7392.0,3911.0
1838,Tonga,7502.0,3946.0
1839,Wernyol,7557.0,4132.0
1840,Waat,7572.0,4072.0
1841,Ayod,7514.0,4080.0
1842,Beh,7645.0,4202.0
1843,Leer,7428.0,4063.0
1844,Raga,7251.0,4015.0
1845,Biar,7558.0,4017.0
1846,Yei,7489.0,4301.0
1847,Yola,6711.0,4008.0
1848,Bauchi,6559.0,4023.0
1849,Kontagora,6397.0,3988.0
1850,Abeoukuta,6280.0,4129.0
1851,Calabar,6483.0,4225.0
1852,Abakaliki,6412.0,4177.0
1853,Port Harcourt,6388.0,4243.0
1854,Wukari,6536.0,4124.0
1855,Jalingo,6615.0,4067.0
1856,Gombe,6637.0,4005.0
1857,Damaturu,6649.0,3923.0
1858,Gusau,6455.0,3942.0
1859,Kaiama,6290.0,4043.0
1860,Monrovia,5610.0,4150.0
1861,Loma,5663.0,4101.0
1862,Freetown,5547.0,4102.0
1863,Greenville,5705.0,4220.0
1864,Buchanan,5661.0,4169.0
1865,Ouagadougou,6043.0,3885.0
1866,Dori,6108.0,3819.0
1867,Kumasi,6061.0,4147.0
1868,Abidjan,5923.0,4212.0
1869,Koudougou,5993.0,3894.0
1870,Bobo-Dioulasso,5889.0,3934.0
1871,Odienne,5740.0,4013.0
1872,Korhogo,5848.0,4015.0
1873,Logouale,5739.0,4140.0
1874,Mankono,5827.0,4089.0
1875,Tabou,5783.0,4226.0
1876,Sassandra,5853.0,4219.0
1877,Dimbokro,5908.0,4158.0
1878,Prestea,5997.0,4215.0
1879,Ashanti,6026.0,4096.0
1880,Bondoukou,5939.0,4089.0
1881,Accra,6101.0,4193.0
1882,Lome,6165.0,4173.0
1883,Palime,6118.0,4115.0
1884,Savé,6228.0,4069.0
1885,Tamale,6103.0,4043.0
1886,Navrongo,6069.0,3943.0
1887,Malanville,6258.0,3924.0
1888,Djougou,6178.0,4010.0
1889,Fada N' Gourma,6130.0,3880.0
1890,Tenkodogo,6095.0,3894.0
1891,Wa,6016.0,3992.0
1892,Gaoua,5944.0,3971.0
1893,Kankan,5658.0,4002.0
1894,Davao City,11718.0,3956.0
1895,Bissau,5395.0,3900.0
1896,Kedougou,5508.0,3855.0
1897,Haute Casamance,5404.0,3870.0
1898,St. Louis,5367.0,3774.0
1899,Dakar,5351.0,3809.0
1900,Bakel,5503.0,3773.0
1901,Kiffa,5557.0,3705.0
1902,Tichit,5622.0,3663.0
1903,El Merayer,5757.0,3542.0
1904,Tagoujalet,5834.0,3433.0
1905,Merijinat,5750.0,3361.0
1906,Port Etienne,5358.0,3526.0
1907,Tintan,5378.0,3536.0
1908,Atar,5483.0,3541.0
1909,Ouadane,5578.0,3526.0
1910,Nouakchott,5392.0,3690.0
1911,Aleg,5461.0,3721.0
1912,Tamba,5460.0,3831.0
1913,Chinguetti,5510.0,3569.0
1914,Tidjikja,5545.0,3615.0
1915,Moudjeria,5497.0,3644.0
1916,Bourjeimat,5406.0,3601.0
1917,Kaédi,5464.0,3751.0
1918,Tanezroft Tutrimt,5718.0,3490.0
1919,Fort Trinquet,5642.0,3417.0
1920,Taoudeni,5918.0,3484.0
1921,Aṣ-Ṣaḥrā’ al-Gharbīyah,5554.0,3443.0
1922,Kidai,6238.0,3649.0
1923,Mabrouk,6076.0,3591.0
1924,Araouan,5923.0,3612.0
1925,Néma,5655.0,3738.0
1926,Timbedra,5611.0,3757.0
1927,Conakry,5442.0,3963.0
1928,Mamou,5551.0,3986.0
1929,Koumbia,5450.0,3904.0
1930,Dinguiray,5557.0,3918.0
1931,Bamako,5658.0,3888.0
1932,Bougouni,5678.0,3940.0
1933,Djenné,5909.0,3814.0
1934,San,5840.0,3885.0
1935,Kayes,5573.0,3810.0
1936,Kita,5626.0,3867.0
1937,Banamba,5684.0,3846.0
1938,Segou,5754.0,3862.0
1939,Koutiala,5780.0,3927.0
1940,Homobori,6085.0,3734.0
1941,Bamba,6103.0,3660.0
1942,Bandiagara,6000.0,3747.0
1943,Niafounke,5926.0,3682.0
1944,Sokolo,5765.0,3786.0
1945,Mopti,5859.0,3779.0
1946,El Djouf,5794.0,3602.0
1947,Tanezrouft,6066.0,3510.0
1948,Villa Cisneros,5412.0,3373.0
1949,Auadi,5452.0,3485.0
1950,Laâyoune,5480.0,3231.0
1951,Smara,5562.0,3248.0
1952,Bir Lehlu,5688.0,3277.0
1953,Mijek,5529.0,3347.0
1954,Bojador,5429.0,3299.0
1955,Victoria,6789.0,2937.0
1956,Valletta,6797.0,2956.0
1957,Majunga,8191.0,4990.0
1958,Fianarantsoa,8165.0,5239.0
1959,Tuléar,8019.0,5307.0
1960,Tamatave,8284.0,5083.0
1961,Antalaha,8336.0,4964.0
1962,Marovoay,8221.0,4999.0
1963,Ananalava,8237.0,4967.0
1964,Mananara,8310.0,5029.0
1965,Maevatanana,8217.0,5058.0
1966,Morafenobe,8112.0,5081.0
1967,Soalala,8155.0,5005.0
1968,Tananrive,8212.0,5122.0
1969,Ihosi,8132.0,5279.0
1970,Fort Dauphin,8132.0,5379.0
1971,Tsihombe,8073.0,5396.0
1972,Morombe,8009.0,5246.0
1973,Morondava,8058.0,5187.0
1974,Miarinarivo,8157.0,5132.0
1975,Ambositra,8167.0,5200.0
1976,Chengteh,11113.0,2333.0
1977,Betioky,8045.0,5335.0
1978,Farafangana,8188.0,5291.0
1979,Vatomandry,8242.0,5182.0
1980,Mecca,8015.0,3480.0
1981,Mendak,8099.0,3557.0
1982,Ashaira,8042.0,3469.0
1983,Yenbo,7960.0,3367.0
1984,Wejh,7876.0,3266.0
1985,Maqna,7798.0,3163.0
1986,Tabuk,7897.0,3149.0
1987,Medain Salih,7967.0,3233.0
1988,Hadiya,7970.0,3328.0
1989,Khaibar,8054.0,3326.0
1990,Jauf,8067.0,2986.0
1991,Sakaka,8105.0,2980.0
1992,Kaf,7988.0,2930.0
1993,Doha,8452.0,3249.0
1994,Medina,8067.0,3387.0
1995,Hajariya,8074.0,3420.0
1996,Sabiya,8149.0,3656.0
1997,Laila,8366.0,3435.0
1998,Riyadh,8334.0,3354.0
1999,Mubarraz,8388.0,3324.0
2000,Shaqra,8249.0,3312.0
2001,Dam,8255.0,3534.0
2002,Jubbah,8078.0,3038.0
2003,Taima,8006.0,3167.0
2004,Qasr al Haiyanya,8170.0,3029.0
2005,Buraida,8184.0,3212.0
2006,Hail,8099.0,3201.0
2007,Jabrin,8451.0,3394.0
2008,Rub' al Khali,8546.0,3472.0
2009,Raydā,8382.0,3638.0
2010,Ash Shalfa,8451.0,3553.0
2011,Qunsuliya,8201.0,3448.0
2012,Dhamar,8258.0,3792.0
2013,Hodeida,8190.0,3779.0
2014,Tolunnoerh,11033.0,2257.0
2015,Mocha,8222.0,3853.0
2016,Maqlaf,8324.0,3690.0
2017,Qadhima,7993.0,3441.0
2018,Debaba,8256.0,3620.0
2019,Al Hofuf,8412.0,3279.0
2020,Kahafa,8276.0,3114.0
2021,Qasr es Sabh,8347.0,3179.0
2022,Muscat,8762.0,3346.0
2023,Sharja,8615.0,3276.0
2024,Ibri,8655.0,3365.0
2025,Aden,8314.0,3862.0
2026,Mukalla,8435.0,3812.0
2027,Sakwa,8363.0,3766.0
2028,Murbat,8620.0,3657.0
2029,Saihut,8508.0,3751.0
2030,Sharkh,8759.0,3430.0
2031,Juwara,8707.0,3547.0
2032,Haifa,7844.0,2874.0
2033,Sharamuren,10767.0,2191.0
2034,Jerusalem,7857.0,2935.0
2035,Beirut,7846.0,2822.0
2036,Jaffa,7829.0,2934.0
2037,Damascus,7889.0,2843.0
2038,Hama,7869.0,2765.0
2039,Aleppo,7892.0,2698.0
2040,Al-Raqqah,7952.0,2698.0
2041,Tell Kotchek,8024.0,2611.0
2042,Deir ez Zor,7989.0,2715.0
2043,Ammam,7898.0,2912.0
2044,Bādiyat Ash-shām,7986.0,2882.0
2045,Aqaba,7777.0,3086.0
2046,Ma'an,7894.0,3023.0
2047,Hebron,7863.0,2965.0
2048,Soukhné,7963.0,2776.0
2049,Abu Kemal,8025.0,2773.0
2050,Al Dana,7859.0,2708.0
2051,Palmyra,7941.0,2790.0
2052,Al Suwar,8004.0,2701.0
2053,Manbij,7915.0,2657.0
2054,Meskene,7917.0,2721.0
2055,Al Kuwait,8255.0,3025.0
2056,Basra,8271.0,2958.0
2057,Rutba,8045.0,2864.0
2058,Al-Nukhib,8138.0,2913.0
2059,Qasr'Uthaimin,8193.0,2988.0
2060,Mosul,8100.0,2618.0
2061,Erbil,8177.0,2614.0
2062,Kirkuk,8180.0,2670.0
2063,Kalar,8276.0,2718.0
2064,Baghdad,8219.0,2827.0
2065,Amara,8294.0,2879.0
2066,Samawa,8229.0,2906.0
2067,Qal a Sharqat,8108.0,2647.0
2068,Anah,8081.0,2774.0
2069,Tikrit,8143.0,2765.0
2070,Samarra,8173.0,2788.0
2071,Ramadi,8117.0,2827.0
2072,Fallujah,8177.0,2834.0
2073,An Najaf,8209.0,2860.0
2074,Duhok,8094.0,2572.0
2075,Baiji,8132.0,2718.0
2076,Tuz Khurma,8201.0,2733.0
2077,Al Jahra,8232.0,3006.0
2078,Mandali,8271.0,2795.0
2079,Tehran,8482.0,2676.0
2080,Amol,8509.0,2634.0
2081,Gyumri,8165.0,2367.0
2082,Baku,8343.0,2390.0
2083,Reshawar,9234.0,2738.0
2084,Tabriz,8287.0,2491.0
2085,Ardabil,8355.0,2499.0
2086,Urmia,8226.0,2503.0
2087,Zanjan,8318.0,2585.0
2088,Karaj,8457.0,2665.0
2089,Kermanshah,8316.0,2724.0
2090,Abbottabad,9347.0,2737.0
2091,Bandar Busher,8440.0,2965.0
2092,Bandar Abbas,8648.0,3043.0
2093,Chabahar,8838.0,3115.0
2094,Zahedan,8836.0,2960.0
2095,Kerman,8713.0,2925.0
2096,Mashhad,8749.0,2626.0
2097,Gorgan,8617.0,2607.0
2098,Kashan,8489.0,2750.0
2099,Isfahan,8489.0,2832.0
2100,Ahvaz,8331.0,2892.0
2101,Shiraz,8502.0,2944.0
2102,Sirjan,8619.0,2952.0
2103,Gonbaki,8757.0,3024.0
2104,Khur,8596.0,2813.0
2105,Tabas,8704.0,2837.0
2106,Birjand,8763.0,2824.0
2107,Gonabad,8731.0,2727.0
2108,Kalgan,10898.0,2281.0
2109,Kweihwa,10767.0,2320.0
2110,Kabul,9113.0,2711.0
2111,Jelalabad,9170.0,2720.0
2112,Mazar-i-Sherif,9042.0,2607.0
2113,Herat,8871.0,2711.0
2114,Kandahar,9031.0,2861.0
2115,Farah,8863.0,2839.0
2116,Ghazni,9091.0,2793.0
2117,Bamyan,9064.0,2707.0
2118,Faizabad,9139.0,2556.0
2119,Chaghcharān,8968.0,2704.0
2120,Zirni,8951.0,2786.0
2121,Deshu,8922.0,2902.0
2122,Kalat,9046.0,2994.0
2123,Quetta,9083.0,2939.0
2124,Karachi,9087.0,3150.0
2125,Gwadar,8919.0,3124.0
2126,Srinagar,9407.0,2753.0
2127,Jammu,9410.0,2795.0
2128,Chamba,9522.0,2791.0
2129,Leh,9527.0,2704.0
2130,Astor,9423.0,2672.0
2131,Gilgit,9306.0,2650.0
2132,Rawalpindi,9321.0,2761.0
2133,Lahore,9338.0,2864.0
2134,Loralai,9124.0,2939.0
2135,Badin,9186.0,3179.0
2136,Shikarpur,9107.0,3064.0
2137,Isai Kalat,8971.0,3051.0
2138,Dalbandin,8980.0,2975.0
2139,Hyderabad (PK),9144.0,3138.0
2140,Jhang Maghiana,9266.0,2900.0
2141,Dera Ismail Khan,9214.0,2871.0
2142,Bannu,9228.0,2788.0
2143,Multan,9233.0,2967.0
2144,Bahawalpur,9241.0,3003.0
2145,Sukkur,9184.0,3068.0
2146,Delhi,9545.0,2999.0
2147,Hinglaj,9010.0,3128.0
2148,Dera Ghazi Khan,9199.0,2971.0
2149,Kasur,9355.0,2925.0
2150,Bahawalnagar,9337.0,2977.0
2151,Jaipur,9493.0,3079.0
2152,Jodhpur,9340.0,3094.0
2153,Barmer,9283.0,3153.0
2154,Kishangarh,9302.0,3072.0
2155,Alwar,9527.0,3045.0
2156,Udaipur,9417.0,3155.0
2157,Nagaur,9391.0,3060.0
2158,Ajmer,9452.0,3089.0
2159,Lucknow,9724.0,3081.0
2160,Jhansi,9682.0,3153.0
2161,Bhopal,9651.0,3225.0
2162,Indore,9601.0,3264.0
2163,Mhow,9600.0,3283.0
2164,Ratlam,9523.0,3232.0
2165,Amritsar,9399.0,2871.0
2166,Meerut,9572.0,2961.0
2167,Bareilly,9662.0,3003.0
2168,Gwalior,9576.0,3095.0
2169,Kotah,9530.0,3120.0
2170,Ujjain,9594.0,3231.0
2171,Mandi,9561.0,2866.0
2172,Kathgodam,9650.0,2948.0
2173,Hissar,9475.0,2959.0
2174,Bikaner,9407.0,2995.0
2175,Marwar,9374.0,3128.0
2176,Khandwa,9657.0,3289.0
2177,Allahbad,9770.0,3141.0
2178,Patna,9904.0,3136.0
2179,Jamshedpur,9998.0,3270.0
2180,Cuttack,9943.0,3376.0
2181,Berhampur,9886.0,3436.0
2182,Raipur,9766.0,3355.0
2183,Nagpur,9703.0,3354.0
2184,Jagdalpur,9787.0,3436.0
2185,Gangtok,10050.0,3105.0
2186,Goalpara,10112.0,3140.0
2187,Katihar,10024.0,3176.0
2188,Monghyr,9956.0,3141.0
2189,Gorakhpur,9822.0,3084.0
2190,Ghazipur,9829.0,3147.0
2191,Rewah,9756.0,3181.0
2192,Katni,9727.0,3231.0
2193,Sonhat,9818.0,3244.0
2194,Baud,9878.0,3362.0
2195,Balasore,9986.0,3319.0
2196,Daspur,9963.0,3302.0
2197,Gaya,9906.0,3186.0
2198,Ranchi,9922.0,3243.0
2199,Raighar,9844.0,3305.0
2200,Seoni,9725.0,3294.0
2201,Chanda,9713.0,3399.0
2202,Madras,9711.0,3729.0
2203,Bangalore,9612.0,3728.0
2204,Hyderabad,9651.0,3517.0
2205,Bombay,9387.0,3467.0
2206,Jawhar,9391.0,3429.0
2207,Poona,9426.0,3476.0
2208,Nirmal,9676.0,3420.0
2209,Vizagapatam,9835.0,3500.0
2210,Salem,9626.0,3768.0
2211,Madura,9631.0,3882.0
2212,Trivandrum,9576.0,3923.0
2213,Vellore,9668.0,3732.0
2214,Mangalore,9491.0,3732.0
2215,Hassan,9558.0,3716.0
2216,Palghat,9571.0,3817.0
2217,Hindupur,9611.0,3676.0
2218,Nellore,9707.0,3660.0
2219,Masulipatam,9747.0,3572.0
2220,Warangal,9707.0,3493.0
2221,Kolhapur,9431.0,3547.0
2222,Dharwar,9480.0,3604.0
2223,Sholapur,9618.0,3514.0
2224,Pandhapur,9516.0,3507.0
2225,Dhulia,9529.0,3380.0
2226,Raichur,9638.0,3589.0
2227,Gadag,9538.0,3605.0
2228,Aurangabad,9578.0,3424.0
2229,Sil Garhi,9757.0,2990.0
2230,Kathmandu,9887.0,3045.0
2231,Dhankuta,9990.0,3088.0
2232,Hariyon,9904.0,3075.0
2233,Bhadgaon,9915.0,3043.0
2234,Pokhra,9822.0,3013.0
2235,Ahmedabad,9316.0,3251.0
2236,Rajkot,9273.0,3300.0
2237,Surat,9393.0,3336.0
2238,Baroda,9419.0,3280.0
2239,Nadiad,9337.0,3270.0
2240,Patan,9296.0,3219.0
2241,Calcutta,10045.0,3287.0
2242,Dacca,10123.0,3245.0
2243,Bogra,10082.0,3219.0
2244,Chandpur,10160.0,3245.0
2245,Punaka,10088.0,3071.0
2246,Bumtan,10130.0,3077.0
2247,Rangoon,10411.0,3534.0
2248,Shillong,10237.0,3142.0
2249,Aijal,10261.0,3248.0
2250,Imphal,10314.0,3183.0
2251,Fort Hertz,10431.0,2994.0
2252,Dibrugarh,10323.0,3016.0
2253,Mandalay,10379.0,3283.0
2254,Kengtung,10512.0,3303.0
2255,Maingpan,10494.0,3368.0
2256,Moulmein,10486.0,3556.0
2257,Mengui,10525.0,3683.0
2258,Bassein,10336.0,3531.0
2259,Chittagong,10192.0,3303.0
2260,Pyinmana,10411.0,3417.0
2261,Lungnak,9653.0,2559.0
2262,Lashung,9763.0,2582.0
2263,Gomo,9893.0,2621.0
