node_id,x,y,kind,location_id,location_name,degree
10635,7998.25,3347.5,path_vertex,,,2
10636,7999.87,3265.42,path_vertex,,,2
10637,8000.62,4477.37,path_vertex,,,2
10638,8000.8,4372.63,path_vertex,,,2
10639,8000.820000000001,1694.6200000000001,path_vertex,,,2
10640,8001.2,2703.6,path_vertex,,,2
10641,8001.26,3456.6,path_vertex,,,2
10642,8002.0,5647.0,sea_point,6462,Indian Ocean,6
10643,8002.5,2474.62,path_vertex,,,2
10644,8002.9800000000005,2836.79,path_vertex,,,2
10645,8004.0,2701.0,province_center,2052,Al Suwar,6
10646,8004.21,4290.21,path_vertex,,,2
10647,8005.29,3380.4500000000003,path_vertex,,,2
10648,8006.0,2263.0,sea_point,3315,Black Sea,5
10649,8006.0,3167.0,province_center,2003,Taima,7
10650,8008.320000000001,5313.72,path_vertex,,,2
10651,8009.0,1966.0,sea_point,5235,Volga,2
10652,8009.0,5246.0,province_center,1972,Morombe,6
10653,8009.4400000000005,2039.0800000000002,path_vertex,,,2
10654,8009.75,5374.66,path_vertex,,,2
10655,8009.76,2293.4900000000002,path_vertex,,,2
10656,8011.0,1011.0,province_center,2844,Karpogory,5
10657,8011.25,4232.8,path_vertex,,,3
10658,8011.4800000000005,2671.2200000000003,path_vertex,,,2
10659,8011.52,2408.44,path_vertex,,,2
10660,8011.83,5213.38,path_vertex,,,2
10661,8013.0,5188.0,sea_point,5005,Mozambique Channel,5
10662,8014.28,2162.43,path_vertex,,,2
10663,8015.0,3480.0,province_center,1980,Mecca,3
10664,8015.02,5285.08,path_vertex,,,2
10665,8015.6900000000005,2739.36,path_vertex,,,2
10666,8015.8,2808.65,path_vertex,,,3
10667,8015.96,1175.88,path_vertex,,,2
10668,8016.7,2267.81,path_vertex,,,2
10669,8017.0,1942.0,path_vertex,,,2
10670,8017.0,2249.0,path_vertex,,,2
10671,8018.26,2872.9900000000002,path_vertex,,,2
10672,8018.5,4333.77,path_vertex,,,2
10673,8019.0,4150.05,path_vertex,,,2
10674,8019.0,5307.0,province_center,1959,Tuléar,3
10675,8019.7,1436.5,path_vertex,,,3
10676,8019.7,3855.15,path_vertex,,,2
10677,8020.3,1246.24,path_vertex,,,2
10678,8021.25,3455.66,path_vertex,,,2
10679,8022.0,680.0,sea_point,4207,Barents Sea,3
10680,8022.0,2270.0,province_center,3168,Batumi,3
10681,8022.42,2824.7200000000003,path_vertex,,,2
10682,8024.0,2611.0,province_center,2041,Tell Kotchek,7
10683,8025.0,2773.0,province_center,2049,Abu Kemal,6
10684,8025.79,2581.0,path_vertex,,,2
10685,8027.0,2523.0,province_center,417,Siirt,6
10686,8027.88,1453.09,path_vertex,,,2
10687,8028.0,1968.0,sea_point,5237,Volga,2
10688,8028.8,2696.2000000000003,path_vertex,,,3
10689,8029.5,2997.5,path_vertex,,,2
10690,8029.8,2098.81,path_vertex,,,2
10691,8030.2,3473.4,path_vertex,,,2
10692,8030.81,4105.4,path_vertex,,,2
10693,8031.150000000001,3964.77,path_vertex,,,2
10694,8031.900000000001,5321.92,path_vertex,,,2
10695,8032.0,3326.58,path_vertex,,,2
10696,8033.88,3875.69,path_vertex,,,2
10697,8034.0,5436.0,sea_point,5000,Indian Ocean,5
10698,8034.0,5772.0,sea_point,6961,Indian Ocean,4
10699,8034.400000000001,3257.0,path_vertex,,,2
10700,8035.0,1680.0,province_center,3195,Penza,5
10701,8035.05,5216.03,path_vertex,,,2
10702,8036.21,3377.25,path_vertex,,,2
10703,8037.68,1639.93,path_vertex,,,2
10704,8038.0,1619.0,province_center,3196,Saransk,5
10705,8038.0,2283.0,path_vertex,,,2
10706,8038.0,5073.0,sea_point,5007,Mozambique Channel,5
10707,8038.41,4005.2400000000002,path_vertex,,,2
10708,8039.0,2259.0,path_vertex,,,2
10709,8039.570000000001,2617.43,path_vertex,,,2
10710,8040.9800000000005,5188.36,path_vertex,,,2
10711,8040.99,2774.18,path_vertex,,,2
10712,8041.18,2911.58,path_vertex,,,2
10713,8041.72,1733.32,path_vertex,,,2
10714,8041.820000000001,2736.58,path_vertex,,,2
10715,8042.0,3469.0,province_center,1982,Ashaira,4
10716,8043.0,1964.0,sea_point,5241,Volga,2
10717,8043.0,2958.0,path_vertex,,,3
10718,8045.0,2864.0,province_center,2057,Rutba,6
10719,8045.0,3872.0,province_center,1732,Assab,5
10720,8045.0,5335.0,province_center,1977,Betioky,6
10721,8045.93,2231.84,path_vertex,,,2
10722,8047.0,2688.67,path_vertex,,,2
10723,8047.9800000000005,3093.14,path_vertex,,,2
10724,8048.0,1794.0,province_center,3201,Atarsk,4
10725,8048.0,3427.69,path_vertex,,,2
10726,8048.0,4230.0,province_center,1709,Afder,6
10727,8048.0,5074.33,path_vertex,,,2
10728,8048.3,3895.4500000000003,path_vertex,,,2
10729,8049.42,2703.73,path_vertex,,,2
10730,8049.43,4209.54,path_vertex,,,2
10731,8049.5,5285.5,path_vertex,,,2
10732,8050.33,3888.0,path_vertex,,,2
10733,8050.900000000001,1554.8700000000001,path_vertex,,,2
10734,8051.0,3864.0,path_vertex,,,2
10735,8052.0,4158.0,province_center,1710,Imi,5
10736,8052.85,2458.62,path_vertex,,,2
10737,8054.0,2093.0,province_center,3204,Stavropol,5
10738,8054.0,3326.0,province_center,1989,Khaibar,7
10739,8054.1900000000005,3450.86,path_vertex,,,2
10740,8055.09,2971.15,path_vertex,,,2
10741,8055.33,5362.22,path_vertex,,,2
10742,8055.46,4281.36,path_vertex,,,2
10743,8056.0,2296.0,province_center,3183,Khelvachauri,6
10744,8057.0,1521.0,province_center,3180,Gorky,5
10745,8057.0,4664.0,sea_point,6025,Indian Ocean,7
10746,8057.820000000001,722.65,path_vertex,,,2
10747,8058.0,3602.0,sea_point,3863,Red Sea,4
10748,8058.0,5187.0,province_center,1973,Morondava,6
10749,8058.29,2496.59,path_vertex,,,2
10750,8058.52,2272.2000000000003,path_vertex,,,2
10751,8058.91,3937.01,path_vertex,,,2
10752,8059.0,3840.0,sea_point,3368,Red Sea,6
10753,8059.47,2829.78,path_vertex,,,2
10754,8060.0,2243.0,province_center,3179,Kutaisi,6
10755,8060.63,2327.0,path_vertex,,,2
10756,8061.0,4323.0,province_center,1739,Bardere,7
10757,8061.14,2590.7200000000003,path_vertex,,,2
10758,8061.67,1084.59,path_vertex,,,2
10759,8062.81,3367.32,path_vertex,,,2
10760,8063.0,5012.0,sea_point,5008,Mozambique Channel,3
10761,8064.0,1977.0,sea_point,5247,Volga,2
10762,8065.0,2550.89,path_vertex,,,2
10763,8066.0,1374.0,province_center,3223,Vokhma,4
10764,8066.0,2373.0,province_center,415,Kars,6
10765,8066.1900000000005,1810.42,path_vertex,,,2
10766,8067.0,2986.0,province_center,1990,Jauf,3
10767,8067.0,3387.0,province_center,1994,Medina,2
10768,8067.0,3755.0,sea_point,5392,Red Sea,5
10769,8067.0,4067.0,path_vertex,,,2
10770,8067.34,4362.55,path_vertex,,,2
10771,8068.0,3962.0,province_center,1720,Djibouti,5
10772,8068.38,2959.08,path_vertex,,,2
10773,8071.1,3008.84,path_vertex,,,2
10774,8071.92,3514.89,path_vertex,,,2
10775,8072.0,3411.0,path_vertex,,,2
10776,8073.0,5396.0,province_center,1971,Tsihombe,3
10777,8074.0,3420.0,province_center,1995,Hajariya,7
10778,8075.0,3581.0,path_vertex,,,2
10779,8075.28,1483.0,path_vertex,,,2
10780,8075.68,3899.9500000000003,path_vertex,,,2
10781,8076.0,1980.0,sea_point,5251,Volga,2
10782,8076.0,4420.0,province_center,1737,Jamaame,4
10783,8076.1900000000005,2620.04,path_vertex,,,2
10784,8076.320000000001,2018.15,path_vertex,,,2
10785,8076.860000000001,1550.66,path_vertex,,,2
10786,8076.96,2426.15,path_vertex,,,2
10787,8076.9800000000005,1413.58,path_vertex,,,2
10788,8077.0,1971.0,sea_point,5262,Volga,2
10789,8077.0,1986.0,path_vertex,,,2
10790,8077.59,2070.4900000000002,path_vertex,,,2
10791,8078.0,3038.0,province_center,2002,Jubbah,7
10792,8078.0,3350.0,path_vertex,,,3
10793,8080.0,1873.0,province_center,3199,Baltser,4
10794,8080.0,5342.86,path_vertex,,,2
10795,8080.84,4089.44,path_vertex,,,2
10796,8081.0,2774.0,province_center,2068,Anah,7
10797,8081.29,1625.8700000000001,path_vertex,,,2
10798,8081.820000000001,967.85,path_vertex,,,2
10799,8082.0,4813.0,sea_point,6043,Indian Ocean,6
10800,8083.5,5266.5,path_vertex,,,2
10801,8083.56,3196.2000000000003,path_vertex,,,2
10802,8084.860000000001,4202.0,path_vertex,,,2
10803,8085.2,1848.6000000000001,path_vertex,,,2
10804,8085.45,3095.39,path_vertex,,,2
10805,8085.87,2843.7400000000002,path_vertex,,,2
10806,8086.0,1449.0,province_center,3202,Uren,4
10807,8086.0,2471.0,province_center,416,Van,7
10808,8086.0,4984.0,sea_point,5009,Indian Ocean,6
10809,8086.12,4158.05,path_vertex,,,2
10810,8086.41,4052.0,path_vertex,,,2
10811,8086.71,5215.88,path_vertex,,,2
10812,8087.26,2190.61,path_vertex,,,2
10813,8087.87,2285.7400000000002,path_vertex,,,2
10814,8088.4400000000005,3977.12,path_vertex,,,2
10815,8088.6,2983.2000000000003,path_vertex,,,2
10816,8089.0,1831.0,province_center,3184,Saratov,3
10817,8089.0,4069.0,province_center,1705,Harar,6
10818,8089.91,2887.9,path_vertex,,,2
10819,8090.02,1903.79,path_vertex,,,2
10820,8090.16,5402.0,path_vertex,,,2
10821,8090.42,4432.58,path_vertex,,,2
10822,8091.2,5346.25,path_vertex,,,2
10823,8091.55,2537.59,path_vertex,,,2
10824,8092.13,3010.96,path_vertex,,,2
10825,8092.150000000001,2920.88,path_vertex,,,2
10826,8092.2300000000005,3254.7400000000002,path_vertex,,,2
10827,8094.0,2572.0,province_center,2074,Duhok,6
10828,8095.6,2299.23,path_vertex,,,2
10829,8096.53,5113.31,path_vertex,,,2
10830,8097.0,1989.0,province_center,3206,Stalingrad,3
10831,8097.08,3508.6,path_vertex,,,2
10832,8097.1,2598.3,path_vertex,,,2
10833,8097.97,5301.79,path_vertex,,,2
10834,8098.35,3495.05,path_vertex,,,2
10835,8098.39,2254.18,path_vertex,,,2
10836,8098.9800000000005,2006.78,path_vertex,,,2
10837,8099.0,3201.0,province_center,2006,Hail,6
10838,8099.0,3557.0,province_center,1981,Mendak,5
10839,8099.0,3922.0,province_center,3302,Obock,3
10840,8100.0,2618.0,province_center,2060,Mosul,3
10841,8100.0,4441.0,sea_point,3385,Indian Ocean,5
10842,8100.02,1648.21,path_vertex,,,2
10843,8101.43,2804.0,path_vertex,,,2
10844,8102.01,3951.81,path_vertex,,,2
10845,8102.13,1967.64,path_vertex,,,2
10846,8103.0,1964.0,sea_point,5263,Volga,4
10847,8103.08,2629.44,path_vertex,,,2
10848,8104.0,4227.07,path_vertex,,,2
10849,8104.29,2334.55,path_vertex,,,2
10850,8104.68,3035.93,path_vertex,,,2
10851,8105.0,2980.0,province_center,1991,Sakaka,6
10852,8106.05,1962.71,path_vertex,,,2
10853,8106.52,3931.48,path_vertex,,,2
10854,8107.24,3391.9,path_vertex,,,2
10855,8107.45,3455.4,path_vertex,,,2
10856,8107.95,4099.68,path_vertex,,,2
10857,8108.0,2647.0,province_center,2067,Qal a Sharqat,7
10858,8109.81,1548.8,path_vertex,,,2
10859,8110.7,1498.9,path_vertex,,,3
10860,8110.76,4050.32,path_vertex,,,2
10861,8111.0,3673.0,sea_point,3864,Red Sea,5
10862,8111.0,3903.0,sea_point,3727,Red Sea,3
10863,8111.76,2740.32,path_vertex,,,2
10864,8112.0,5081.0,province_center,1966,Morafenobe,6
10865,8113.0,4080.0,path_vertex,,,2
10866,8113.2,2153.28,path_vertex,,,2
10867,8113.97,5384.78,path_vertex,,,2
10868,8114.39,2080.6,path_vertex,,,2
10869,8115.62,1816.92,path_vertex,,,2
10870,8117.0,2827.0,province_center,2071,Ramadi,6
10871,8117.0,3946.0,sea_point,3370,Gulf of Aden,5
10872,8117.49,2207.5,path_vertex,,,2
10873,8118.0,2037.0,province_center,3211,Elista,5
10874,8118.0,2260.0,province_center,3172,Gori,5
10875,8118.1,2616.7000000000003,path_vertex,,,2
10876,8122.4800000000005,4260.13,path_vertex,,,2
10877,8122.51,2688.32,path_vertex,,,2
10878,8122.81,5195.29,path_vertex,,,2
10879,8123.45,1025.45,path_vertex,,,2
10880,8124.0,2773.0,path_vertex,,,2
10881,8125.0,940.0,province_center,2845,Leshukonskoye,6
10882,8125.17,1454.07,path_vertex,,,2
10883,8125.54,2861.89,path_vertex,,,2
10884,8127.0,5678.0,sea_point,6736,Indian Ocean,4
10885,8127.4800000000005,2784.64,path_vertex,,,2
10886,8128.0,3387.02,path_vertex,,,2
10887,8129.0,1633.0,province_center,3193,Aleksandryia,6
10888,8129.0,5553.0,sea_point,6106,Indian Ocean,7
10889,8129.4400000000005,864.97,path_vertex,,,2
10890,8129.6,3615.2000000000003,path_vertex,,,2
10891,8130.16,3664.86,path_vertex,,,2
10892,8130.71,2590.61,path_vertex,,,2
10893,8130.91,2927.91,path_vertex,,,2
10894,8132.0,2718.0,province_center,2075,Baiji,6
10895,8132.0,5279.0,province_center,1969,Ihosi,6
10896,8132.0,5379.0,province_center,1970,Fort Dauphin,5
10897,8132.1,5138.7,path_vertex,,,2
10898,8133.0,1190.0,province_center,2839,Kotlas,8
10899,8133.52,5044.38,path_vertex,,,2
10900,8133.62,3001.34,path_vertex,,,2
10901,8134.0,1980.0,sea_point,5264,Volga,2
10902,8134.06,5304.29,path_vertex,,,2
10903,8134.9800000000005,2815.23,path_vertex,,,2
10904,8135.0,2369.12,path_vertex,,,2
10905,8135.7300000000005,1829.75,path_vertex,,,2
10906,8136.0,720.0,province_center,2847,Kotkino,6
10907,8136.0,1950.0,province_center,3210,Dubovka,3
10908,8136.6,5394.400000000001,path_vertex,,,2
10909,8136.79,3110.21,path_vertex,,,2
10910,8138.0,2745.0,path_vertex,,,2
10911,8138.0,2913.0,province_center,2058,Al-Nukhib,7
10912,8138.43,5109.42,path_vertex,,,2
10913,8138.95,2210.0,path_vertex,,,2
10914,8139.0,1678.0,province_center,3194,Novospasskoye,4
10915,8139.6900000000005,3573.5,path_vertex,,,2
10916,8140.0,4312.0,path_vertex,,,2
10917,8140.0,5254.0,path_vertex,,,3
10918,8140.4800000000005,1537.02,path_vertex,,,2
10919,8141.0,4158.0,province_center,1706,Kebri Dehar,5
10920,8141.03,5224.38,path_vertex,,,2
10921,8142.27,2628.63,path_vertex,,,2
10922,8143.0,2765.0,province_center,2069,Tikrit,4
10923,8143.0,5420.0,sea_point,4999,Indian Ocean,6
10924,8145.03,672.14,path_vertex,,,2
10925,8145.22,4133.11,path_vertex,,,2
10926,8145.49,5249.61,path_vertex,,,2
10927,8145.8,2515.5,path_vertex,,,2
10928,8145.8,3396.25,path_vertex,,,2
10929,8146.0,4979.0,sea_point,5013,Indian Ocean,4
10930,8146.45,5282.87,path_vertex,,,2
10931,8146.46,2274.31,path_vertex,,,2
10932,8146.53,2956.03,path_vertex,,,2
10933,8147.0,2188.0,province_center,3203,Ordzhonikidze,9
10934,8147.95,2659.81,path_vertex,,,2
10935,8148.0,652.0,sea_point,4206,Barents Sea,5
10936,8148.42,2050.94,path_vertex,,,2
10937,8149.0,3656.0,province_center,1996,Sabiya,6
10938,8149.0,4099.0,province_center,1728,Degeh Bur,6
10939,8149.2,3263.73,path_vertex,,,2
10940,8150.24,4990.24,path_vertex,,,2
10941,8150.860000000001,4065.9500000000003,path_vertex,,,2
10942,8151.0,2831.13,path_vertex,,,2
10943,8151.64,4187.0,path_vertex,,,2
10944,8152.0,4024.0,province_center,1741,Hargeisa,5
10945,8153.0,4878.0,sea_point,3367,Indian Ocean,7
10946,8153.070000000001,3208.2200000000003,path_vertex,,,2
10947,8153.76,3998.25,path_vertex,,,2
10948,8153.83,2528.4700000000003,path_vertex,,,2
10949,8154.0,3978.0,sea_point,3371,Gulf of Aden,5
10950,8154.5,3516.5,path_vertex,,,2
10951,8155.0,5005.0,province_center,1967,Soalala,5
10952,8155.14,2404.33,path_vertex,,,2
10953,8155.18,3318.34,path_vertex,,,2
10954,8155.85,2775.77,path_vertex,,,2
10955,8156.0,2281.0,province_center,3169,Tiflis,5
10956,8157.0,5132.0,province_center,1974,Miarinarivo,4
10957,8157.570000000001,1227.43,path_vertex,,,2
10958,8158.0,499.0,sea_point,5306,Barents Sea,4
10959,8158.0,1454.0,province_center,3178,Yaransk,4
10960,8158.0,3438.89,path_vertex,,,2
10961,8158.68,2941.28,path_vertex,,,2
10962,8159.0,4588.0,sea_point,6014,Indian Ocean,6
10963,8159.16,2690.63,path_vertex,,,2
10964,8159.34,991.26,path_vertex,,,2
10965,8159.56,1114.34,path_vertex,,,2
10966,8159.6,1597.3,path_vertex,,,2
10967,8160.0,4310.0,province_center,1738,Buur Hakaba,4
10968,8160.02,1627.94,path_vertex,,,2
10969,8160.08,5154.62,path_vertex,,,2
10970,8160.4400000000005,2755.25,path_vertex,,,2
10971,8160.47,2319.0,path_vertex,,,2
10972,8162.0,3773.0,sea_point,3865,Red Sea,5
10973,8162.06,4368.96,path_vertex,,,2
10974,8162.51,4263.55,path_vertex,,,2
10975,8163.0,4388.0,sea_point,3384,Indian Ocean,4
10976,8164.0,4223.0,province_center,1707,Mustahil,7
10977,8164.28,2857.94,path_vertex,,,2
10978,8165.0,2367.0,province_center,2081,Gyumri,6
10979,8165.0,5239.0,province_center,1958,Fianarantsoa,4
10980,8165.02,5219.18,path_vertex,,,2
10981,8165.95,1744.56,path_vertex,,,2
10982,8167.0,1974.0,sea_point,5265,Volga,2
10983,8167.0,5200.0,province_center,1975,Ambositra,6
10984,8167.62,2910.96,path_vertex,,,2
10985,8167.75,2726.26,path_vertex,,,2
10986,8168.05,1641.68,path_vertex,,,2
10987,8168.42,5104.13,path_vertex,,,2
10988,8170.0,3029.0,province_center,2004,Qasr al Haiyanya,7
10989,8170.26,1347.28,path_vertex,,,2
10990,8170.5,5320.22,path_vertex,,,2
10991,8170.63,2106.23,path_vertex,,,2
10992,8171.0,2888.71,path_vertex,,,2
10993,8171.92,5253.78,path_vertex,,,2
10994,8172.43,5001.02,path_vertex,,,2
10995,8173.0,2788.0,province_center,2070,Samarra,6
10996,8173.0,5370.0,sea_point,5036,Indian Ocean,2
10997,8175.18,5067.72,path_vertex,,,2
10998,8175.72,2811.33,path_vertex,,,2
10999,8176.0,1950.0,sea_point,5269,Volga,2
11000,8177.0,1596.0,province_center,3185,Buinsk,4
11001,8177.0,2614.0,province_center,2061,Erbil,7
11002,8177.0,2834.0,province_center,2072,Fallujah,5
11003,8177.0,2965.3,path_vertex,,,3
11004,8177.17,1601.02,path_vertex,,,2
11005,8178.0,1625.0,province_center,3191,Ulyanovsk,4
11006,8178.0,1961.0,sea_point,5267,Volga,2
11007,8178.03,2629.0,path_vertex,,,2
11008,8179.0,2774.0,path_vertex,,,2
11009,8179.3,3777.9,path_vertex,,,2
11010,8180.0,2670.0,province_center,2062,Kirkuk,6
11011,8180.42,4335.9400000000005,path_vertex,,,2
11012,8181.33,2260.7200000000003,path_vertex,,,2
11013,8182.0,1785.0,province_center,3197,Balakovo,6
11014,8182.1900000000005,5228.51,path_vertex,,,2
11015,8183.0,4318.0,path_vertex,,,2
11016,8184.0,2055.0,province_center,3208,Yashkul,4
11017,8184.0,3212.0,province_center,2005,Buraida,5
11018,8184.53,2287.8,path_vertex,,,2
11019,8185.0,4953.0,sea_point,5011,Indian Ocean,5
11020,8186.0,1936.0,sea_point,5272,Volga,2
11021,8186.1,3744.0,path_vertex,,,2
11022,8186.2,3000.73,path_vertex,,,2
11023,8187.0,1033.0,province_center,2836,Vazhgort,6
11024,8187.2300000000005,4972.79,path_vertex,,,2
11025,8188.0,1924.0,sea_point,5275,Volga,2
11026,8188.0,5127.0,path_vertex,,,2
11027,8188.0,5291.0,province_center,1978,Farafangana,5
11028,8188.0,5344.0,sea_point,5035,Indian Ocean,4
11029,8188.05,2208.7000000000003,path_vertex,,,2
11030,8188.16,3757.12,path_vertex,,,2
11031,8188.31,1400.8700000000001,path_vertex,,,2
11032,8188.7,4093.7000000000003,path_vertex,,,2
11033,8188.81,2695.0,path_vertex,,,2
11034,8189.0,4163.0,path_vertex,,,2
11035,8189.17,3125.87,path_vertex,,,2
11036,8190.0,3779.0,province_center,2013,Hodeida,4
11037,8190.96,2329.96,path_vertex,,,2
11038,8191.0,4990.0,province_center,1957,Majunga,3
11039,8191.79,5157.2,path_vertex,,,2
11040,8192.0,4287.0,path_vertex,,,3
11041,8193.0,2988.0,province_center,2059,Qasr'Uthaimin,5
11042,8193.15,2220.03,path_vertex,,,2
11043,8193.6,5194.36,path_vertex,,,2
11044,8193.65,4026.58,path_vertex,,,2
11045,8195.26,4085.69,path_vertex,,,2
11046,8195.31,1878.24,path_vertex,,,2
11047,8196.0,1924.0,sea_point,5278,Volga,2
11048,8196.44,1636.26,path_vertex,,,2
11049,8196.98,2437.01,path_vertex,,,2
11050,8197.1,3796.2400000000002,path_vertex,,,2
11051,8197.32,5041.05,path_vertex,,,2
11052,8197.45,2850.14,path_vertex,,,2
11053,8197.56,5289.49,path_vertex,,,2
11054,8197.8,1367.6000000000001,path_vertex,,,2
11055,8198.0,3859.0,sea_point,3866,Red Sea,7
11056,8198.94,2497.05,path_vertex,,,2
11057,8199.880000000001,3022.2000000000003,path_vertex,,,2
11058,8200.86,2831.11,path_vertex,,,2
11059,8201.0,2733.0,province_center,2076,Tuz Khurma,6
11060,8201.0,3448.0,province_center,2011,Qunsuliya,6
11061,8201.03,1674.96,path_vertex,,,2
11062,8202.0,4964.0,path_vertex,,,2
11063,8202.23,2197.13,path_vertex,,,2
11064,8202.35,1567.8,path_vertex,,,2
11065,8202.880000000001,3638.53,path_vertex,,,2
11066,8203.87,2553.85,path_vertex,,,2
11067,8204.0,4330.0,province_center,1736,Mogadishu,3
11068,8206.64,1827.24,path_vertex,,,2
11069,8206.960000000001,3535.5,path_vertex,,,2
11070,8208.0,3571.0,path_vertex,,,3
11071,8208.0,3890.0,sea_point,3733,Red Sea,2
11072,8208.09,1554.83,path_vertex,,,2
11073,8208.92,1219.08,path_vertex,,,2
11074,8209.0,2860.0,province_center,2073,An Najaf,7
11075,8209.58,3781.94,path_vertex,,,2
11076,8209.75,5015.3,path_vertex,,,2
11077,8210.0,5286.0,sea_point,5034,Indian Ocean,3
11078,8210.67,1702.0,path_vertex,,,2
11079,8210.9,3252.9,path_vertex,,,2
11080,8210.92,4189.92,path_vertex,,,2
11081,8211.11,2148.75,path_vertex,,,2
11082,8211.460000000001,2997.54,path_vertex,,,2
11083,8211.76,1468.6000000000001,path_vertex,,,2
11084,8212.0,5122.0,province_center,1968,Tananrive,7
11085,8213.0,3855.78,path_vertex,,,2
11086,8214.0,2294.0,province_center,3188,Signalki,6
11087,8214.0,2839.0,path_vertex,,,2
11088,8214.95,2938.34,path_vertex,,,2
11089,8215.39,2789.33,path_vertex,,,2
11090,8215.42,4997.63,path_vertex,,,2
11091,8215.49,4340.05,path_vertex,,,2
11092,8215.69,5237.0,path_vertex,,,2
11093,8216.0,1938.0,sea_point,5280,Volga,2
11094,8216.0,4131.76,path_vertex,,,2
11095,8217.0,5058.0,province_center,1965,Maevatanana,6
11096,8219.0,1538.0,province_center,3182,Kazan,2
11097,8219.0,1957.0,sea_point,5282,Volga,2
11098,8219.0,2605.78,path_vertex,,,2
11099,8219.0,2827.0,province_center,2064,Baghdad,3
11100,8219.32,2800.76,path_vertex,,,2
11101,8219.92,5018.99,path_vertex,,,2
11102,8220.0,4980.0,path_vertex,,,2
11103,8220.44,3680.26,path_vertex,,,2
11104,8220.49,3743.39,path_vertex,,,2
11105,8221.0,4791.0,sea_point,6030,Indian Ocean,8
11106,8221.0,4999.0,province_center,1962,Marovoay,6
11107,8222.0,3853.0,province_center,2015,Mocha,4
11108,8223.74,728.17,path_vertex,,,2
11109,8223.960000000001,686.28,path_vertex,,,2
11110,8224.0,4347.0,sea_point,3383,Indian Ocean,5
11111,8224.0,4938.0,sea_point,5015,Indian Ocean,4
11112,8224.09,5095.75,path_vertex,,,2
11113,8224.19,4220.85,path_vertex,,,2
11114,8224.41,2895.29,path_vertex,,,2
11115,8225.89,2692.85,path_vertex,,,2
11116,8226.0,1333.0,province_center,3167,Murashi,6
11117,8226.0,2503.0,province_center,2086,Urmia,6
11118,8226.0,3972.0,sea_point,3372,Gulf of Aden,5
11119,8226.880000000001,3981.0,path_vertex,,,2
11120,8228.64,5155.0,path_vertex,,,2
11121,8228.87,2727.7400000000002,path_vertex,,,2
11122,8229.0,2906.0,province_center,2066,Samawa,5
11123,8229.0,4028.0,province_center,1742,Burco,6
11124,8229.99,4253.97,path_vertex,,,2
11125,8230.0,3911.0,sea_point,3868,Gulf of Aden,4
11126,8230.31,1422.93,path_vertex,,,2
11127,8230.8,4952.66,path_vertex,,,2
11128,8231.36,4979.79,path_vertex,,,2
11129,8232.0,3006.0,province_center,2077,Al Jahra,6
11130,8233.04,1789.69,path_vertex,,,2
11131,8233.87,3356.15,path_vertex,,,2
11132,8234.01,2767.89,path_vertex,,,2
11133,8234.710000000001,898.35,path_vertex,,,2
11134,8235.54,2636.54,path_vertex,,,2
11135,8235.87,1305.96,path_vertex,,,2
11136,8236.0,3029.0,path_vertex,,,2
11137,8236.0,5234.0,sea_point,5033,Indian Ocean,4
11138,8236.1,3081.7200000000003,path_vertex,,,2
11139,8236.89,2254.56,path_vertex,,,2
11140,8237.0,1879.0,province_center,3200,Novouzensk,5
11141,8237.0,1990.0,sea_point,5284,Volga,2
11142,8237.0,4967.0,province_center,1963,Ananalava,5
11143,8238.42,1543.82,path_vertex,,,2
11144,8238.92,3011.62,path_vertex,,,2
11145,8239.0,1672.0,province_center,3176,Tolyatti,6
11146,8239.0,1697.0,path_vertex,,,2
11147,8239.0,1707.0,path_vertex,,,3
11148,8239.72,1751.3600000000001,path_vertex,,,2
11149,8240.12,2841.42,path_vertex,,,2
11150,8242.0,5182.0,province_center,1979,Vatomandry,5
11151,8243.11,2822.02,path_vertex,,,2
11152,8243.27,3514.41,path_vertex,,,2
11153,8245.52,1599.0,path_vertex,,,2
11154,8245.9,4092.37,path_vertex,,,2
11155,8246.35,2377.61,path_vertex,,,2
11156,8247.6,1365.8,path_vertex,,,2
11157,8248.0,2332.0,path_vertex,,,2
11158,8248.85,3855.9900000000002,path_vertex,,,2
11159,8249.0,1547.0,province_center,3186,Pestretsy,6
11160,8249.0,3312.0,province_center,2000,Shaqra,8
11161,8250.0,674.0,province_center,2819,Naryan-Mar,3
11162,8250.0,3056.0,path_vertex,,,2
11163,8250.57,3806.05,path_vertex,,,2
11164,8250.87,2074.2400000000002,path_vertex,,,2
11165,8251.7,2000.65,path_vertex,,,2
11166,8251.83,1682.93,path_vertex,,,2
11167,8252.0,648.0,path_vertex,,,2
11168,8252.0,2820.0,path_vertex,,,3
11169,8252.08,5181.79,path_vertex,,,2
11170,8252.53,1183.65,path_vertex,,,2
11171,8252.960000000001,2896.44,path_vertex,,,2
11172,8253.0,624.0,sea_point,4205,Barents Sea,5
11173,8253.0,4891.0,sea_point,5016,Indian Ocean,4
11174,8254.0,3005.0,path_vertex,,,2
11175,8254.11,2528.11,path_vertex,,,2
11176,8254.25,1118.92,path_vertex,,,2
11177,8254.93,1832.96,path_vertex,,,2
11178,8255.0,1998.0,sea_point,5286,Volga,4
11179,8255.0,2960.0,path_vertex,,,2
11180,8255.0,3025.0,province_center,2055,Al Kuwait,2
11181,8255.0,3534.0,province_center,2001,Dam,4
11182,8255.08,3560.4900000000002,path_vertex,,,2
11183,8256.0,3620.0,province_center,2018,Debaba,6
