province_id,name,center_x,center_y,component_count,core_country_ids,initial_owner_id,initial_owner_name,initial_owner_color,terrain_type_id,terrain_type,visual_terrain_tag,population,victory_points,coastal_flag,region_ids,region_names,raw_resource_code_r,raw_resource_field_bp,explicit_terrain_marker_count
1777,Bonga,6891.0,4502.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,,49003,0,False,5,South Africa,1,,0
1778,Makokou,6649.0,4384.0,1,95,95,Equatorial Gabon,#896D36,11,Hills,,28481,0,True,5,South Africa,1,,0
1779,Mayoumba,6596.0,4537.0,1,95,95,Equatorial Gabon,#896D36,10,Plains,,27069,0,True,5,South Africa,2,5278,0
1780,Loudima,6731.0,4600.0,1,95,95,Equatorial Gabon,#896D36,11,Hills,,57562,0,False,5,South Africa,1,,0
1781,Tsinguedi,6698.0,4525.0,1,95,95,Equatorial Gabon,#896D36,10,Plains,,42656,0,False,5,South Africa,5,3349,0
1782,Franceville,6754.0,4512.0,1,95,95,Equatorial Gabon,#896D36,14,Urban,,160668,10,False,5,South Africa,2,3557,0
1783,Ouesso,6812.0,4373.0,1,95,95,Equatorial Gabon,#896D36,11,Hills,,43497,0,False,5,South Africa,1,,0
1784,Makoua,6777.0,4440.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,,27631,0,False,5,South Africa,1,,0
1785,Gamboma,6844.0,4534.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,,33101,0,False,5,South Africa,1,,0
1786,Nola,6891.0,4285.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,Jungle,40557,0,False,5,South Africa,1,,0
1787,Dongou,6951.0,4345.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,,32079,0,False,5,South Africa,1,,0
1788,Bambari,7046.0,4212.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,Jungle,51388,0,False,5,South Africa,1,,0
1789,Mobaye,7112.0,4252.0,1,95,95,Equatorial Gabon,#896D36,11,Hills,,33374,0,False,5,South Africa,1,,0
1790,Bangassou,7183.0,4239.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,Jungle,58856,0,False,5,South Africa,1,,0
1791,Yalanga,7168.0,4132.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,,25399,0,False,5,South Africa,1,,0
1792,Mouka,7079.0,4080.0,1,95,95,Equatorial Gabon,#896D36,10,Plains,,30786,0,False,5,South Africa,2,4640,0
1793,Ouanda Djale,7111.0,3995.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,Mediterranean,31608,0,False,5,South Africa,1,,0
1794,Ndélé,7011.0,4007.0,1,95,95,Equatorial Gabon,#896D36,10,Plains,Grassland,61512,0,False,5,South Africa,1,,0
1795,Bangui,6977.0,4267.0,1,95,95,Equatorial Gabon,#896D36,14,Urban,,261668,10,False,5,South Africa,6,2184,0
1796,Ft. Sibut,6981.0,4203.0,1,95,95,Equatorial Gabon,#896D36,10,Plains,,47626,0,False,5,South Africa,2,3000,0
1797,Carnot,6880.0,4225.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,Jungle,49936,0,False,5,South Africa,1,,0
1798,Brussaux,6910.0,4044.0,1,95,95,Equatorial Gabon,#896D36,11,Hills,Mediterranean,47387,0,False,5,South Africa,1,,0
1799,Koundé,6865.0,4161.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,Jungle,40225,0,False,5,South Africa,1,,0
1800,Epéna,6936.0,4408.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,,29303,0,False,5,South Africa,1,,0
1801,Archambault,6942.0,3926.0,1,96,96,Equatorial Chad,#CC8451,10,Plains,Grassland,39934,0,False,4,North Africa,1,,0
1802,Mao,6794.0,3832.0,1,96,96,Equatorial Chad,#CC8451,10,Plains,Desert,56384,0,False,4,North Africa,1,,0
1803,Laï,6854.0,3953.0,1,96,96,Equatorial Chad,#CC8451,11,Hills,Mediterranean,47002,0,False,4,North Africa,1,,0
1804,Haraze,7014.0,3796.0,1,96,96,Equatorial Chad,#CC8451,11,Hills,Mediterranean,39137,0,False,4,North Africa,1,,0
1805,Faya,6952.0,3605.0,1,96,96,Equatorial Chad,#CC8451,10,Plains,Desert,48038,0,False,4,North Africa,6,2974,0
1806,Ain Galakka,6858.0,3556.0,1,96,96,Equatorial Chad,#CC8451,12,Mountain,Desert,53344,0,False,4,North Africa,5,2678,12
1807,Bardaï,6825.0,3491.0,1,96,96,Equatorial Chad,#CC8451,12,Mountain,Desert,70726,0,False,4,North Africa,1,,8
1808,Fada,7057.0,3621.0,1,96,96,Equatorial Chad,#CC8451,10,Plains,Desert,61953,0,False,4,North Africa,2,2306,0
1809,Fort-Lamy,6813.0,3930.0,1,96,96,Equatorial Chad,#CC8451,14,Urban,Mediterranean,379842,10,False,4,North Africa,6,1504,0
1810,Moussoro,6888.0,3826.0,1,96,96,Equatorial Chad,#CC8451,10,Plains,Desert,50272,0,False,4,North Africa,5,2842,0
1811,Arada,7066.0,3719.0,1,96,96,Equatorial Chad,#CC8451,10,Plains,Desert,32011,0,False,4,North Africa,2,4463,0
1812,Ziguei,6832.0,3724.0,1,96,96,Equatorial Chad,#CC8451,11,Hills,Sand Dunes,45322,0,False,4,North Africa,1,,0
1813,Bossangoa,6975.0,4120.0,1,95,95,Equatorial Gabon,#896D36,14,Urban,,43652,10,False,5,South Africa,5,13091,0
1814,Ad-Damazin,7707.0,3939.0,1,98,98,North Sudan,#60A26B,13,Forest,,57986,0,False,4,North Africa,1,,0
1815,Mklama,7710.0,4592.0,1,109,109,Tanganyika,#9E979A,14,Urban,,43607,10,False,5,South Africa,5,13104,0
1816,Lastoursville,6674.0,4462.0,1,95,95,Equatorial Gabon,#896D36,13,Forest,,35092,0,False,5,South Africa,1,,0
1817,Sembé,6730.0,4394.0,1,95,95,Equatorial Gabon,#896D36,10,Plains,,68736,0,False,5,South Africa,6,2078,0
1818,Kassala,7801.0,3765.0,1,98,98,North Sudan,#60A26B,10,Plains,,53921,0,False,4,North Africa,5,2649,0
1819,Kafia Kingi,7190.0,3971.0,1,99,99,South Sudan,#C54149,10,Plains,Grassland,50104,0,False,4,North Africa,6,2851,0
1820,Deim Zubeir,7229.0,4080.0,1,99,99,South Sudan,#C54149,10,Plains,,61143,0,False,4,North Africa,6,2336,0
1821,Malakai,7541.0,3952.0,1,99,99,South Sudan,#C54149,14,Urban,,360368,10,False,4,North Africa,2,1586,0
1822,Juba,7538.0,4262.0,1,99,99,South Sudan,#C54149,14,Urban,,63179,10,True,4,North Africa,2,9045,0
1823,Nimule,7573.0,4307.0,1,99,99,South Sudan,#C54149,11,Hills,,58217,0,False,4,North Africa,1,,0
1824,Mongalla,7584.0,4219.0,1,99,99,South Sudan,#C54149,10,Plains,,34298,0,False,4,North Africa,1,,0
1825,Torit,7631.0,4271.0,1,99,99,South Sudan,#C54149,11,Hills,,27980,0,False,4,North Africa,1,,0
1826,Akobo,7631.0,4147.0,1,99,99,South Sudan,#C54149,10,Plains,,58589,0,False,4,North Africa,6,2438,0
1827,Nasir,7632.0,4085.0,1,99,99,South Sudan,#C54149,11,Hills,,47574,0,False,4,North Africa,1,,0
1828,Shambe,7439.0,4142.0,1,99,99,South Sudan,#C54149,10,Plains,,34641,0,False,4,North Africa,2,4124,0
1829,Meshra' er Req,7359.0,4035.0,1,99,99,South Sudan,#C54149,13,Forest,Mediterranean,40785,0,False,4,North Africa,1,,0
1830,Wau,7345.0,4108.0,1,99,99,South Sudan,#C54149,14,Urban,,50947,10,False,4,North Africa,5,11216,0
1831,Tambura,7300.0,4194.0,1,99,99,South Sudan,#C54149,10,Plains,,32641,0,False,4,North Africa,1,,0
1832,Maridi,7391.0,4274.0,1,99,99,South Sudan,#C54149,14,Urban,,37487,10,False,4,North Africa,6,15243,0
1833,Kodok,7582.0,3931.0,1,99,99,South Sudan,#C54149,10,Plains,,52682,0,False,4,North Africa,5,2712,0
1834,Lui,7486.0,4222.0,1,99,99,South Sudan,#C54149,10,Plains,,47705,0,False,4,North Africa,1,,0
1835,Abang,7359.0,4147.0,1,99,99,South Sudan,#C54149,11,Hills,,32716,0,False,4,North Africa,1,,0
1836,Turalei,7304.0,3936.0,1,99,99,South Sudan,#C54149,10,Plains,Grassland,42363,0,False,4,North Africa,1,,0
1837,Kamil,7392.0,3911.0,1,99,99,South Sudan,#C54149,13,Forest,Mediterranean,46150,0,False,4,North Africa,1,,0
1838,Tonga,7502.0,3946.0,1,99,99,South Sudan,#C54149,10,Plains,,52286,0,False,4,North Africa,1,,0
1839,Wernyol,7557.0,4132.0,1,99,99,South Sudan,#C54149,14,Urban,,41073,10,False,4,North Africa,5,13913,0
1840,Waat,7572.0,4072.0,1,99,99,South Sudan,#C54149,10,Plains,,54005,0,False,4,North Africa,1,,0
1841,Ayod,7514.0,4080.0,1,99,99,South Sudan,#C54149,10,Plains,,33462,0,False,4,North Africa,1,,0
1842,Beh,7645.0,4202.0,1,99,99,South Sudan,#C54149,13,Forest,,50416,0,False,4,North Africa,1,,0
1843,Leer,7428.0,4063.0,1,99,99,South Sudan,#C54149,10,Plains,,52875,0,False,4,North Africa,6,2702,0
1844,Raga,7251.0,4015.0,1,99,99,South Sudan,#C54149,10,Plains,,38898,0,False,4,North Africa,1,,0
1845,Biar,7558.0,4017.0,1,99,99,South Sudan,#C54149,13,Forest,,62682,0,False,4,North Africa,1,,0
1846,Yei,7489.0,4301.0,1,99,99,South Sudan,#C54149,10,Plains,,34376,0,False,4,North Africa,1,,0
1847,Yola,6711.0,4008.0,1,91,91,Nigeria,#CAB579,10,Plains,Grassland,56337,0,False,4,North Africa,6,2536,0
1848,Bauchi,6559.0,4023.0,1,91,91,Nigeria,#CAB579,11,Hills,,53533,0,False,4,North Africa,1,,0
1849,Kontagora,6397.0,3988.0,1,91,91,Nigeria,#CAB579,10,Plains,Grassland,63483,0,False,4,North Africa,6,2250,0
1850,Abeoukuta,6280.0,4129.0,1,91,91,Nigeria,#CAB579,13,Forest,Jungle,47641,0,False,4,North Africa,1,,0
1851,Calabar,6483.0,4225.0,1,91,91,Nigeria,#CAB579,14,Urban,,55090,10,True,4,North Africa,5,10373,0
1852,Abakaliki,6412.0,4177.0,1,91,91,Nigeria,#CAB579,13,Forest,Jungle,48642,0,False,4,North Africa,1,,0
1853,Port Harcourt,6388.0,4243.0,1,91,91,Nigeria,#CAB579,13,Forest,Jungle,35426,0,True,4,North Africa,1,,0
1854,Wukari,6536.0,4124.0,1,91,91,Nigeria,#CAB579,11,Hills,,40626,0,False,4,North Africa,1,,0
1855,Jalingo,6615.0,4067.0,1,91,91,Nigeria,#CAB579,13,Forest,,38635,0,False,4,North Africa,1,,0
1856,Gombe,6637.0,4005.0,1,91,91,Nigeria,#CAB579,13,Forest,Mediterranean,51583,0,False,4,North Africa,1,,0
1857,Damaturu,6649.0,3923.0,1,91,91,Nigeria,#CAB579,11,Hills,Mediterranean,40399,0,False,4,North Africa,1,,0
1858,Gusau,6455.0,3942.0,1,91,91,Nigeria,#CAB579,13,Forest,Mediterranean,40662,0,False,4,North Africa,1,,0
1859,Kaiama,6290.0,4043.0,1,91,91,Nigeria,#CAB579,13,Forest,Mediterranean,66271,0,False,4,North Africa,1,,0
1860,Monrovia,5610.0,4150.0,1,89,89,Liberia,#CD832C,14,Urban,,247350,10,True,4,North Africa,6,2310,0
1861,Loma,5663.0,4101.0,1,89,89,Liberia,#CD832C,10,Plains,,69042,0,False,4,North Africa,1,,0
1862,Freetown,5547.0,4102.0,1,89,89,Liberia,#CD832C,13,Forest,Jungle,55701,0,True,4,North Africa,1,,0
1863,Greenville,5705.0,4220.0,1,89,89,Liberia,#CD832C,13,Forest,Jungle,28166,0,True,4,North Africa,1,,0
1864,Buchanan,5661.0,4169.0,1,89,89,Liberia,#CD832C,10,Plains,,83578,0,True,4,North Africa,1,,0
1865,Ouagadougou,6043.0,3885.0,1,90,90,Upper Volta,#697D55,14,Urban,Grassland,290495,10,False,4,North Africa,6,1967,0
1866,Dori,6108.0,3819.0,1,90,90,Upper Volta,#697D55,11,Hills,Mediterranean,45524,0,False,4,North Africa,1,,0
1867,Kumasi,6061.0,4147.0,1,90,90,Upper Volta,#697D55,14,Urban,,366167,10,False,4,North Africa,2,1561,0
1868,Abidjan,5923.0,4212.0,1,90,90,Upper Volta,#697D55,14,Urban,,216924,10,True,4,North Africa,5,2634,0
1869,Koudougou,5993.0,3894.0,1,90,90,Upper Volta,#697D55,10,Plains,Grassland,32324,0,False,4,North Africa,1,,0
1870,Bobo-Dioulasso,5889.0,3934.0,1,90,90,Upper Volta,#697D55,10,Plains,Grassland,43111,0,False,4,North Africa,2,3314,0
1871,Odienne,5740.0,4013.0,1,90,90,Upper Volta,#697D55,13,Forest,Mediterranean,46497,0,False,4,North Africa,1,,0
1872,Korhogo,5848.0,4015.0,1,90,90,Upper Volta,#697D55,10,Plains,Grassland,40579,0,False,4,North Africa,5,3520,0
1873,Logouale,5739.0,4140.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,33536,0,False,4,North Africa,1,,0
1874,Mankono,5827.0,4089.0,1,90,90,Upper Volta,#697D55,14,Urban,,305676,10,False,4,North Africa,6,1869,0
1875,Tabou,5783.0,4226.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,53462,0,True,4,North Africa,1,,0
1876,Sassandra,5853.0,4219.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,50140,0,False,4,North Africa,1,,0
1877,Dimbokro,5908.0,4158.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,62146,0,False,4,North Africa,1,,0
1878,Prestea,5997.0,4215.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,32766,0,True,4,North Africa,1,,0
1879,Ashanti,6026.0,4096.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,57425,0,False,4,North Africa,1,,0
1880,Bondoukou,5939.0,4089.0,1,90,90,Upper Volta,#697D55,10,Plains,,53286,0,False,4,North Africa,2,2681,0
1881,Accra,6101.0,4193.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,58888,0,True,4,North Africa,1,,0
1882,Lome,6165.0,4173.0,1,90,90,Upper Volta,#697D55,14,Urban,,58086,10,True,4,North Africa,5,9838,0
1883,Palime,6118.0,4115.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,30361,0,False,4,North Africa,1,,0
1884,Savé,6228.0,4069.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,30621,0,False,4,North Africa,1,,0
1885,Tamale,6103.0,4043.0,1,90,90,Upper Volta,#697D55,13,Forest,Jungle,40940,0,False,4,North Africa,1,,0
1886,Navrongo,6069.0,3943.0,1,90,90,Upper Volta,#697D55,10,Plains,Grassland,49009,0,False,4,North Africa,2,2915,0
1887,Malanville,6258.0,3924.0,1,90,90,Upper Volta,#697D55,13,Forest,Mediterranean,33403,0,False,4,North Africa,1,,0
1888,Djougou,6178.0,4010.0,1,90,90,Upper Volta,#697D55,10,Plains,Grassland,49721,0,False,4,North Africa,6,2873,0
1889,Fada N' Gourma,6130.0,3880.0,1,90,90,Upper Volta,#697D55,11,Hills,Mediterranean,33072,0,False,4,North Africa,1,,0
1890,Tenkodogo,6095.0,3894.0,1,90,90,Upper Volta,#697D55,13,Forest,Mediterranean,57951,0,False,4,North Africa,1,,0
1891,Wa,6016.0,3992.0,1,90,90,Upper Volta,#697D55,11,Hills,Mediterranean,31183,0,False,4,North Africa,1,,0
1892,Gaoua,5944.0,3971.0,1,90,90,Upper Volta,#697D55,13,Forest,Mediterranean,59028,0,False,4,North Africa,1,,0
1893,Kankan,5658.0,4002.0,1,90,90,Upper Volta,#697D55,10,Plains,Grassland,27700,0,False,4,North Africa,2,5157,0
1894,Davao City,11718.0,3956.0,1,151,151,Philippines,#D0C788,14,Urban,,320839,10,True,9,South East Asia,5,1781,0
1895,Bissau,5395.0,3900.0,1,87,87,Portuguese Guinea,#6F90A7,14,Urban,Mediterranean,112442,10,True,4,North Africa,2,5082,0
1896,Kedougou,5508.0,3855.0,1,86,86,Mauritania,#9B6A28,10,Plains,Grassland,38779,0,False,4,North Africa,1,,0
1897,Haute Casamance,5404.0,3870.0,1,86,86,Mauritania,#9B6A28,10,Plains,Grassland,44253,0,True,4,North Africa,6,3228,0
1898,St. Louis,5367.0,3774.0,1,86,86,Mauritania,#9B6A28,14,Urban,Mediterranean,222410,10,True,4,North Africa,6,2569,0
1899,Dakar,5351.0,3809.0,1,86,86,Mauritania,#9B6A28,10,Plains,Grassland,55123,0,True,4,North Africa,2,2592,0
1900,Bakel,5503.0,3773.0,1,86,86,Mauritania,#9B6A28,11,Hills,Desert,62045,0,False,4,North Africa,1,,0
1901,Kiffa,5557.0,3705.0,1,86,86,Mauritania,#9B6A28,11,Hills,Desert,66430,0,False,4,North Africa,1,,0
1902,Tichit,5622.0,3663.0,1,86,86,Mauritania,#9B6A28,10,Plains,Desert,45429,0,False,4,North Africa,1,,0
1903,El Merayer,5757.0,3542.0,1,86,86,Mauritania,#9B6A28,11,Hills,Sand Dunes,47015,0,False,4,North Africa,1,,0
1904,Tagoujalet,5834.0,3433.0,1,86,86,Mauritania,#9B6A28,11,Hills,Sand Dunes,40719,0,False,4,North Africa,1,,0
1905,Merijinat,5750.0,3361.0,1,86,86,Mauritania,#9B6A28,11,Hills,Sand Dunes,39375,0,False,4,North Africa,1,,0
1906,Port Etienne,5358.0,3526.0,1,86,86,Mauritania,#9B6A28,14,Urban,Desert,299821,10,True,4,North Africa,5,1906,0
1907,Tintan,5378.0,3536.0,1,86,86,Mauritania,#9B6A28,11,Hills,Desert,70090,0,True,4,North Africa,1,,0
1908,Atar,5483.0,3541.0,1,86,86,Mauritania,#9B6A28,11,Hills,Sand Dunes,34379,0,False,4,North Africa,1,,0
1909,Ouadane,5578.0,3526.0,1,86,86,Mauritania,#9B6A28,10,Plains,Desert,53215,0,False,4,North Africa,5,2685,0
1910,Nouakchott,5392.0,3690.0,1,86,86,Mauritania,#9B6A28,14,Urban,Desert,82496,10,True,4,North Africa,5,6927,0
1911,Aleg,5461.0,3721.0,1,86,86,Mauritania,#9B6A28,14,Urban,Desert,242281,10,False,4,North Africa,6,2359,0
1912,Tamba,5460.0,3831.0,1,86,86,Mauritania,#9B6A28,10,Plains,Grassland,59579,0,False,4,North Africa,1,,0
1913,Chinguetti,5510.0,3569.0,1,86,86,Mauritania,#9B6A28,14,Urban,Desert,426102,10,False,4,North Africa,2,1341,0
1914,Tidjikja,5545.0,3615.0,1,86,86,Mauritania,#9B6A28,10,Plains,Desert,43470,0,False,4,North Africa,1,,0
1915,Moudjeria,5497.0,3644.0,1,86,86,Mauritania,#9B6A28,11,Hills,Sand Dunes,44612,0,False,4,North Africa,1,,0
1916,Bourjeimat,5406.0,3601.0,1,86,86,Mauritania,#9B6A28,10,Plains,Desert,58010,0,True,4,North Africa,2,2463,0
1917,Kaédi,5464.0,3751.0,1,86,86,Mauritania,#9B6A28,10,Plains,Grassland,44405,0,True,4,North Africa,2,3217,0
1918,Tanezroft Tutrimt,5718.0,3490.0,1,86,86,Mauritania,#9B6A28,10,Plains,Desert,71358,0,False,4,North Africa,2,2002,0
1919,Fort Trinquet,5642.0,3417.0,1,86,86,Mauritania,#9B6A28,11,Hills,Sand Dunes,49724,0,False,4,North Africa,1,,0
1920,Taoudeni,5918.0,3484.0,1,88,88,French Sudan,#E3AF5C,11,Hills,Sand Dunes,32421,0,False,4,North Africa,1,,0
1921,Aṣ-Ṣaḥrā’ al-Gharbīyah,5554.0,3443.0,1,86,86,Mauritania,#9B6A28,10,Plains,Desert,78864,0,False,4,North Africa,1,,0
1922,Kidai,6238.0,3649.0,1,88,88,French Sudan,#E3AF5C,11,Hills,Desert,30717,0,False,4,North Africa,1,,0
1923,Mabrouk,6076.0,3591.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Desert,34805,0,False,4,North Africa,6,4105,0
1924,Araouan,5923.0,3612.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Desert,44712,0,False,4,North Africa,1,,0
1925,Néma,5655.0,3738.0,1,88,88,French Sudan,#E3AF5C,11,Hills,Sand Dunes,55203,0,False,4,North Africa,1,,0
1926,Timbedra,5611.0,3757.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Desert,31289,0,False,4,North Africa,1,,0
1927,Conakry,5442.0,3963.0,1,88,88,French Sudan,#E3AF5C,14,Urban,Mediterranean,218440,10,True,4,North Africa,5,2616,0
1928,Mamou,5551.0,3986.0,1,88,88,French Sudan,#E3AF5C,13,Forest,Mediterranean,41632,0,True,4,North Africa,1,,0
1929,Koumbia,5450.0,3904.0,1,88,88,French Sudan,#E3AF5C,13,Forest,Mediterranean,72322,0,True,4,North Africa,1,,0
1930,Dinguiray,5557.0,3918.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Grassland,70878,0,False,4,North Africa,6,2016,0
1931,Bamako,5658.0,3888.0,1,88,88,French Sudan,#E3AF5C,14,Urban,Mediterranean,241279,10,False,4,North Africa,6,2368,0
1932,Bougouni,5678.0,3940.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Grassland,43512,0,False,4,North Africa,2,3283,0
1933,Djenné,5909.0,3814.0,1,88,88,French Sudan,#E3AF5C,11,Hills,Mediterranean,49131,0,False,4,North Africa,1,,0
1934,San,5840.0,3885.0,1,88,88,French Sudan,#E3AF5C,11,Hills,Mediterranean,64943,0,False,4,North Africa,1,,0
1935,Kayes,5573.0,3810.0,1,88,88,French Sudan,#E3AF5C,14,Urban,Mediterranean,197285,10,False,4,North Africa,2,2896,0
1936,Kita,5626.0,3867.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Grassland,66179,0,False,4,North Africa,1,,0
1937,Banamba,5684.0,3846.0,1,88,88,French Sudan,#E3AF5C,11,Hills,Desert,48411,0,False,4,North Africa,1,,0
1938,Segou,5754.0,3862.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Grassland,49983,0,False,4,North Africa,1,,0
1939,Koutiala,5780.0,3927.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Grassland,41949,0,False,4,North Africa,1,,0
1940,Homobori,6085.0,3734.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Grassland,49475,0,False,4,North Africa,5,2887,0
1941,Bamba,6103.0,3660.0,1,88,88,French Sudan,#E3AF5C,14,Urban,Desert,38816,10,False,4,North Africa,2,14721,0
1942,Bandiagara,6000.0,3747.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Grassland,40652,0,False,4,North Africa,6,3514,0
1943,Niafounke,5926.0,3682.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Desert,44105,0,False,4,North Africa,1,,0
1944,Sokolo,5765.0,3786.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Desert,66556,0,False,4,North Africa,1,,0
1945,Mopti,5859.0,3779.0,1,88,88,French Sudan,#E3AF5C,14,Urban,Desert,399999,10,False,4,North Africa,5,1429,0
1946,El Djouf,5794.0,3602.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Desert,51942,0,False,4,North Africa,1,,0
1947,Tanezrouft,6066.0,3510.0,1,88,88,French Sudan,#E3AF5C,10,Plains,Desert,33943,0,False,4,North Africa,6,4209,0
1948,Villa Cisneros,5412.0,3373.0,1,83,83,Río de Oro,#8BAC78,10,Plains,Desert,48164,0,True,4,North Africa,1,,0
1949,Auadi,5452.0,3485.0,1,83,83,Río de Oro,#8BAC78,10,Plains,Desert,34014,0,True,4,North Africa,1,,0
1950,Laâyoune,5480.0,3231.0,1,83,83,Río de Oro,#8BAC78,14,Urban,Desert,299714,10,True,4,North Africa,5,1907,0
1951,Smara,5562.0,3248.0,1,83,83,Río de Oro,#8BAC78,10,Plains,Desert,44305,0,True,4,North Africa,6,3224,0
1952,Bir Lehlu,5688.0,3277.0,1,83,83,Río de Oro,#8BAC78,10,Plains,Desert,57739,0,False,4,North Africa,1,,0
1953,Mijek,5529.0,3347.0,1,83,83,Río de Oro,#8BAC78,11,Hills,Sand Dunes,55862,0,False,4,North Africa,1,,0
1954,Bojador,5429.0,3299.0,1,83,83,Río de Oro,#8BAC78,11,Hills,Sand Dunes,43481,0,True,4,North Africa,1,,0
1955,Victoria,6789.0,2937.0,1,186,186,Malta,#B83338,11,Hills,Mediterranean,108988,0,True,0,Europe,1,,0
1956,Valletta,6797.0,2956.0,1,186,186,Malta,#B83338,14,Urban,Mediterranean,44708,10,True,0,Europe,6,12781,0
1957,Majunga,8191.0,4990.0,1,108,108,Madagascar,#B03A47,14,Urban,Mediterranean,168324,10,True,5,South Africa,2,3395,0
1958,Fianarantsoa,8165.0,5239.0,1,108,108,Madagascar,#B03A47,14,Urban,,334555,10,False,5,South Africa,6,1708,0
1959,Tuléar,8019.0,5307.0,1,108,108,Madagascar,#B03A47,14,Urban,Mediterranean,300951,10,True,5,South Africa,6,1899,0
1960,Tamatave,8284.0,5083.0,1,108,108,Madagascar,#B03A47,14,Urban,,406688,10,True,5,South Africa,2,1405,0
1961,Antalaha,8336.0,4964.0,1,108,108,Madagascar,#B03A47,13,Forest,Jungle,66146,0,True,5,South Africa,1,,0
1962,Marovoay,8221.0,4999.0,1,108,108,Madagascar,#B03A47,13,Forest,Jungle,70996,0,True,5,South Africa,1,,0
1963,Ananalava,8237.0,4967.0,1,108,108,Madagascar,#B03A47,12,Mountain,,48044,0,True,5,South Africa,6,2973,4
1964,Mananara,8310.0,5029.0,1,108,108,Madagascar,#B03A47,10,Plains,,50934,0,True,5,South Africa,5,2805,0
1965,Maevatanana,8217.0,5058.0,1,108,108,Madagascar,#B03A47,11,Hills,,73553,0,False,5,South Africa,1,,0
1966,Morafenobe,8112.0,5081.0,1,108,108,Madagascar,#B03A47,10,Plains,Mediterranean,37662,0,True,5,South Africa,1,,0
1967,Soalala,8155.0,5005.0,1,108,108,Madagascar,#B03A47,13,Forest,Mediterranean,37970,0,True,5,South Africa,1,,0
1968,Tananrive,8212.0,5122.0,1,108,108,Madagascar,#B03A47,11,Hills,,37545,0,True,5,South Africa,5,3805,0
1969,Ihosi,8132.0,5279.0,1,108,108,Madagascar,#B03A47,11,Hills,Mediterranean,89049,0,False,5,South Africa,2,1604,0
1970,Fort Dauphin,8132.0,5379.0,1,108,108,Madagascar,#B03A47,13,Forest,Jungle,75680,0,True,5,South Africa,1,,0
1971,Tsihombe,8073.0,5396.0,1,108,108,Madagascar,#B03A47,10,Plains,Mediterranean,41221,0,True,5,South Africa,5,3466,0
1972,Morombe,8009.0,5246.0,1,108,108,Madagascar,#B03A47,13,Forest,Mediterranean,73375,0,True,5,South Africa,1,,0
1973,Morondava,8058.0,5187.0,1,108,108,Madagascar,#B03A47,11,Hills,Mediterranean,79572,0,True,5,South Africa,1,,0
1974,Miarinarivo,8157.0,5132.0,1,108,108,Madagascar,#B03A47,14,Urban,Mediterranean,38154,10,False,5,South Africa,5,14977,0
1975,Ambositra,8167.0,5200.0,1,108,108,Madagascar,#B03A47,12,Mountain,Mediterranean,54797,0,False,5,South Africa,5,2607,6
1976,Chengteh,11113.0,2333.0,1,140,140,Mukden,#59797C,11,Hills,,38577,0,False,8,Asia,1,,0
1977,Betioky,8045.0,5335.0,1,108,108,Madagascar,#B03A47,11,Hills,Mediterranean,56469,0,True,5,South Africa,1,,0
1978,Farafangana,8188.0,5291.0,1,108,108,Madagascar,#B03A47,11,Hills,,88736,0,True,5,South Africa,1,,0
1979,Vatomandry,8242.0,5182.0,1,108,108,Madagascar,#B03A47,11,Hills,,48903,0,True,5,South Africa,1,,0
1980,Mecca,8015.0,3480.0,1,114,114,Hejaz,#8EA1B5,14,Urban,Desert,362381,10,True,7,Middle East,5,1577,0
1981,Mendak,8099.0,3557.0,1,114,114,Hejaz,#8EA1B5,12,Mountain,Desert,63726,0,True,7,Middle East,6,2242,4
