province_id,name,resource_1_food,resource_3_manpower,resource_4_metal,resource_5_oil,resource_20_money
1177,Airi,0,450.0,0,0,600.0
1178,Vitória (BR),0,450.0,0,0,600.0
1179,São Félix,0,450.0,0,0,600.0
1180,Natal (BR),0,450.0,0,0,600.0
1181,Alenquer,0,450.0,0,0,600.0
1182,Amapá,0,150.0,1500.0,0,900.0
1183,Cachorrinho,0,150.0,0,1500.0,900.0
1184,Tacalé,0,450.0,0,0,600.0
1185,Estrela,0,150.0,1500.0,0,900.0
1186,Samaumeira,0,450.0,0,0,600.0
1187,Santa Maria do Boiaçu,0,450.0,0,0,600.0
1188,Monte Alegre,0,450.0,0,0,600.0
1189,São Marcos,0,450.0,0,0,600.0
1190,Fondlándia,0,450.0,0,0,600.0
1191,Muaná,0,450.0,0,0,600.0
1192,Sousel,0,450.0,0,0,600.0
1193,Akotipa,0,450.0,0,0,600.0
1194,Mazagão,0,150.0,1500.0,0,900.0
1195,Amajari,0,450.0,0,0,600.0
1196,Cochabamba,0,600.0,0,6000.0,6000.0
1197,Santa Cruz S.,6000.0,600.0,0,0,6000.0
1198,Trinidad,0,600.0,0,6000.0,6000.0
1199,Tarija,0,450.0,0,0,600.0
1200,Oruro,0,150.0,1500.0,0,900.0
1201,Uyuni,1500.0,150.0,0,0,900.0
1202,San Pablo,0,150.0,1500.0,0,900.0
1203,Patacamaya,0,150.0,0,1500.0,900.0
1204,Caranavi,0,150.0,1500.0,0,900.0
1205,Rurrenabaque,0,450.0,0,0,600.0
1206,Sena,0,450.0,0,0,600.0
1207,Riberalta,0,450.0,0,0,600.0
1208,San Ramon,0,450.0,0,0,600.0
1209,Casarabe,0,450.0,0,0,600.0
1210,El Puente,0,450.0,0,0,600.0
1211,San José de Chiquitos,0,450.0,0,0,600.0
1212,Camiri,0,450.0,0,0,600.0
1213,Curichi,0,600.0,6000.0,0,6000.0
1214,Valle Grande,0,450.0,0,0,600.0
1215,Sucre,0,450.0,0,0,600.0
1216,Potosí,0,450.0,0,0,600.0
1217,Arcopongo,0,150.0,1500.0,0,900.0
1218,Chimoré,0,450.0,0,0,600.0
1219,Felicidad,0,450.0,0,0,600.0
1220,San Juan (BO),0,450.0,0,0,600.0
1221,Goiânia,0,600.0,0,6000.0,6000.0
1222,Cuiabá,0,600.0,6000.0,0,6000.0
1223,Sinop,6000.0,600.0,0,0,6000.0
1224,Formosa,0,600.0,6000.0,0,6000.0
1225,Rodonópolis,0,450.0,0,0,600.0
1226,Cáceres (BR),0,450.0,0,0,600.0
1227,Nova Mutum,0,450.0,0,0,600.0
1228,Colíder,0,150.0,0,1500.0,900.0
1229,Aripuanã,1500.0,150.0,0,0,900.0
1230,Brasnorte,0,150.0,1500.0,0,900.0
1231,Comodoro,0,450.0,0,0,600.0
1232,Tangará da Serra,1500.0,150.0,0,0,900.0
1233,Xingu,0,450.0,0,0,600.0
1234,Confresa,0,450.0,0,0,600.0
1235,Sorriso,0,450.0,0,0,600.0
1236,Primavera do Leste,0,450.0,0,0,600.0
1237,Barra do Garças,0,450.0,0,0,600.0
1238,Rio Verde,0,450.0,0,0,600.0
1239,Catalão,1500.0,150.0,0,0,900.0
1240,Porangatu,0,450.0,0,0,600.0
1241,Anápolis,1500.0,150.0,0,0,900.0
1242,Quirinópolis,0,450.0,0,0,600.0
1243,Tanguro,0,600.0,0,6000.0,6000.0
1244,Queréncia,0,450.0,0,0,600.0
1245,Apiacás,0,450.0,0,0,600.0
1246,Juína,0,450.0,0,0,600.0
1247,Porto Alegre,6000.0,600.0,0,0,6000.0
1248,Curitiba,0,600.0,0,6000.0,6000.0
1249,Londrina,6000.0,600.0,0,0,6000.0
1250,Cascavel,0,600.0,0,6000.0,6000.0
1251,Pelotas,0,150.0,1500.0,0,900.0
1252,Gramado,0,450.0,0,0,600.0
1253,Florianópolis,0,450.0,0,0,600.0
1254,Maringá,0,450.0,0,0,600.0
1255,Umuarama,0,450.0,0,0,600.0
1256,Ponta Grossa,0,150.0,1500.0,0,900.0
1257,Guarapuava,0,150.0,1500.0,0,900.0
1258,Pato Branco,0,450.0,0,0,600.0
1259,Apucarana,0,450.0,0,0,600.0
1260,Caçador,0,450.0,0,0,600.0
1261,Chapecó,0,450.0,0,0,600.0
1262,Santa Cruz do Sul,0,450.0,0,0,600.0
1263,Santa Maria,0,150.0,0,1500.0,900.0
1264,Alegrete,0,150.0,1500.0,0,900.0
1265,Passo Fundo,0,600.0,6000.0,0,6000.0
1266,Santo Ângelo,1500.0,150.0,0,0,900.0
1267,Lages,0,450.0,0,0,600.0
1268,Montevideo,0,600.0,0,6000.0,6000.0
1269,Melo,0,150.0,1500.0,0,900.0
1270,Rocha,0,450.0,0,0,600.0
1271,Durazno,0,450.0,0,0,600.0
1272,Tacuarembó,1500.0,150.0,0,0,900.0
1273,Campo Grande,0,600.0,6000.0,0,6000.0
1274,Dourados,0,450.0,0,0,600.0
1275,Miranda,0,450.0,0,0,600.0
1276,Coxim,0,450.0,0,0,600.0
1277,Água Clara,0,450.0,0,0,600.0
1278,Asunción,6000.0,600.0,0,0,6000.0
1279,San Ignacio (PY),0,150.0,0,1500.0,900.0
1280,Caaguazú,0,450.0,0,0,600.0
1281,Concepción,0,450.0,0,0,600.0
1282,Loma Plata,0,450.0,0,0,600.0
1283,São Paulo,6000.0,600.0,0,0,6000.0
1284,Campinas,0,450.0,0,0,600.0
1285,Rio de Janeiro,0,600.0,6000.0,0,6000.0
1286,Montes Claros,0,600.0,0,6000.0,6000.0
1287,Vitória,6000.0,600.0,0,0,6000.0
1288,Belo Horizonte,0,450.0,0,0,600.0
1289,Ipatinga,0,450.0,0,0,600.0
1290,Bocaiúva,0,150.0,0,1500.0,900.0
1291,Linhares,0,450.0,0,0,600.0
1292,Eunápolis,0,150.0,0,1500.0,900.0
1293,Janaúba,0,450.0,0,0,600.0
1294,Unaí,0,450.0,0,0,600.0
1295,Paracatu,0,450.0,0,0,600.0
1296,Uberlândia,0,600.0,6000.0,0,6000.0
1297,Bauru,0,150.0,0,1500.0,900.0
1298,Araçatuba,0,450.0,0,0,600.0
1299,Jales,0,450.0,0,0,600.0
1300,Uberaba,1500.0,150.0,0,0,900.0
1301,Ribeirão Preto,0,450.0,0,0,600.0
1302,Ipateruna,0,150.0,0,1500.0,900.0
1303,Juiz de fora,0,450.0,0,0,600.0
1304,Taubaté,0,450.0,0,0,600.0
1305,Volta Redonda,0,450.0,0,0,600.0
1306,Lavras,0,450.0,0,0,600.0
1307,Divinópolis,0,450.0,0,0,600.0
1308,Itaobim,0,450.0,0,0,600.0
1309,Arinos,0,150.0,1500.0,0,900.0
1310,Salvador,0,600.0,0,6000.0,6000.0
1311,Barreiras,6000.0,600.0,0,0,6000.0
1312,Vitória d. C.,0,600.0,0,6000.0,6000.0
1313,Feira de Santana,1500.0,150.0,0,0,900.0
1314,Jacobina,0,600.0,6000.0,0,6000.0
1315,Irecê,0,450.0,0,0,600.0
1316,Ibotirama,0,450.0,0,0,600.0
1317,Formosa do Rio Preto,0,450.0,0,0,600.0
1318,Correntina,0,150.0,1500.0,0,900.0
1319,Guanambi,0,450.0,0,0,600.0
1320,Tremedal,0,450.0,0,0,600.0
1321,Brumado,0,450.0,0,0,600.0
1322,Itapetinga,0,450.0,0,0,600.0
1323,Belmonte,0,150.0,1500.0,0,900.0
1324,Ilhéus,6000.0,600.0,0,0,6000.0
1325,Valença,0,450.0,0,0,600.0
1326,Jequié,0,150.0,1500.0,0,900.0
1327,Remanso,0,150.0,0,1500.0,900.0
1328,Senhor do Bonfim,0,450.0,0,0,600.0
1329,Serrinha,0,450.0,0,0,600.0
1330,Monte Santo,0,150.0,1500.0,0,900.0
1331,Tilcara,0,450.0,0,0,600.0
1332,Las Lajitas,1500.0,150.0,0,0,900.0
1333,San Juan (AR),0,450.0,0,0,600.0
1334,Oberá,0,450.0,0,0,600.0
1335,Resistencia,0,450.0,0,0,600.0
1336,San Luis,0,450.0,0,0,600.0
1337,Río Cuarto,0,450.0,0,0,600.0
1338,La Toma,1500.0,150.0,0,0,900.0
1339,La Rioja,0,150.0,1500.0,0,900.0
1340,Necochea,0,450.0,0,0,600.0
1341,Parana,0,450.0,0,0,600.0
1342,Villaguay,0,450.0,0,0,600.0
1343,Rosario,0,450.0,0,0,600.0
1344,Santiago del Estero,0,450.0,0,0,600.0
1345,Junín,0,450.0,0,0,600.0
1346,Huinca Renancó,1500.0,150.0,0,0,900.0
1347,Monte Quemado,1500.0,150.0,0,0,900.0
1348,Zapala,0,600.0,0,6000.0,6000.0
1349,Neuquén,6000.0,600.0,0,0,6000.0
1350,Lamarque,0,450.0,0,0,600.0
1351,San Carlos da Bariloche,0,450.0,0,0,600.0
1352,Río Gallegos,0,450.0,0,0,600.0
1353,Tres Lagos,0,450.0,0,0,600.0
1354,Puerto Deseado,0,450.0,0,0,600.0
1355,Perito Moreno,0,450.0,0,0,600.0
1356,Comodoro Riva.,0,600.0,6000.0,0,6000.0
1357,Río Mayo,0,450.0,0,0,600.0
1358,Garayalda,0,450.0,0,0,600.0
1359,Trelew,6000.0,600.0,0,0,6000.0
1360,Canguel,1500.0,150.0,0,0,900.0
1361,Las Plumas,0,450.0,0,0,600.0
1362,San Antonio Oeste,0,450.0,0,0,600.0
1363,Esquel,0,450.0,0,0,600.0
1364,Tecka,0,150.0,0,1500.0,900.0
1365,Cutral-Có,0,150.0,1500.0,0,900.0
1366,Viedma,0,450.0,0,0,600.0
1367,Los Menucos,0,450.0,0,0,600.0
1368,Los Altares,0,150.0,0,1500.0,900.0
1369,Boliche,0,150.0,0,1500.0,900.0
1370,Rio Grande,0,450.0,0,0,600.0
1371,Santiago,0,600.0,6000.0,0,6000.0
1372,Temuco,0,450.0,0,0,600.0
1373,Punta Arenas,0,450.0,0,0,600.0
1374,Copiapó,1500.0,150.0,0,0,900.0
1375,Iquique,0,150.0,1500.0,0,900.0
1376,Puerto Aysen,0,450.0,0,0,600.0
1377,Tortel,0,450.0,0,0,600.0
1378,West Falkland,0,150.0,0,1500.0,900.0
1379,East Falkland,1500.0,150.0,0,0,900.0
1380,Isla Isabela,0,150.0,0,1500.0,900.0
1381,Santa Cruz,1500.0,150.0,0,0,900.0
1382,Fernandina,0,450.0,0,0,600.0
1383,Kalomo,0,450.0,0,0,600.0
1384,Mongu,0,450.0,0,0,600.0
1385,Abercorn,0,450.0,0,0,600.0
1386,Broken Hill,0,450.0,0,0,600.0
1387,Zomba,0,450.0,0,0,600.0
1388,Nairobi,6000.0,600.0,0,0,6000.0
1389,Mwatate,0,150.0,1500.0,0,900.0
1390,Kisumu,0,450.0,0,0,600.0
1391,Entebbe,0,150.0,0,1500.0,900.0
1392,Wajir,0,450.0,0,0,600.0
1393,Marsabit,0,450.0,0,0,600.0
1394,Antsirane,0,450.0,0,0,600.0
1395,Cairo,6000.0,600.0,0,0,6000.0
1396,Siwa,0,450.0,0,0,600.0
1397,Sallum,0,150.0,0,1500.0,900.0
1398,Aswan,0,150.0,0,1500.0,900.0
1399,Kharga,0,450.0,0,0,600.0
1400,Arish,0,450.0,0,0,600.0
1401,Asyut,0,150.0,0,1500.0,900.0
1402,Papeete,1500.0,150.0,0,0,900.0
1403,Mo'orea,0,450.0,0,0,600.0
1404,Cavalcante,0,450.0,0,0,600.0
1405,Morrinhos,0,450.0,0,0,600.0
1406,La Victoria,0,450.0,0,0,600.0
1407,Puerto Santa Cruz,0,150.0,0,1500.0,900.0
1408,Capetown,0,600.0,0,6000.0,6000.0
1409,Port Elizabeth,6000.0,600.0,0,0,6000.0
1410,Cradock,0,450.0,0,0,600.0
1411,Worcester (ZA),0,450.0,0,0,600.0
1412,Johannesburg,6000.0,600.0,0,0,6000.0
1413,Pretoria,0,450.0,0,0,600.0
1414,Mafeking,1500.0,150.0,0,0,900.0
1415,Bethlehem,0,150.0,1500.0,0,900.0
1416,Ladysmith,0,450.0,0,0,600.0
1417,East London,0,450.0,0,0,600.0
1418,Springbok,0,450.0,0,0,600.0
1419,Calvinia,1500.0,150.0,0,0,900.0
1420,Mossel Bay,0,450.0,0,0,600.0
1421,Victoria West,0,450.0,0,0,600.0
1422,Hopetown,0,150.0,0,1500.0,900.0
1423,Bloemfontein,0,600.0,6000.0,0,6000.0
1424,Kimberley,0,450.0,0,0,600.0
1425,De Aar,0,450.0,0,0,600.0
1426,Mthatha,0,450.0,0,0,600.0
1427,Queenstown,0,450.0,0,0,600.0
1428,Durban,0,600.0,0,6000.0,6000.0
1429,Port Shepstone,0,450.0,0,0,600.0
1430,Windhoek,0,600.0,0,6000.0,6000.0
1431,Rehoboth,0,450.0,0,0,600.0
1432,Gobabis,0,450.0,0,0,600.0
1433,Otavi,6000.0,600.0,0,0,6000.0
1434,Grootfontein,0,450.0,0,0,600.0
1435,Outjo,0,600.0,0,6000.0,6000.0
1436,Kalkfontein,0,450.0,0,0,600.0
1437,Keetmanshoop,1500.0,150.0,0,0,900.0
1438,Bethanie,0,600.0,6000.0,0,6000.0
1439,Lüderitz,0,450.0,0,0,600.0
1440,Walvis Bay,0,450.0,0,0,600.0
1441,Solitaire,0,450.0,0,0,600.0
1442,Oshakati,0,150.0,0,1500.0,900.0
1443,Torra Bay,0,450.0,0,0,600.0
1444,Opuwo,1500.0,150.0,0,0,900.0
1445,Kapako,1500.0,150.0,0,0,900.0
1446,Okongo,0,150.0,1500.0,0,900.0
1447,Otjinene,0,450.0,0,0,600.0
1448,Osire,0,450.0,0,0,600.0
1449,Tsumeb,1500.0,150.0,0,0,900.0
1450,Otjimbingwe,0,450.0,0,0,600.0
1451,Swakopmund,0,600.0,6000.0,0,6000.0
1452,Luanda,0,600.0,0,6000.0,6000.0
1453,Lobito,6000.0,600.0,0,0,6000.0
1454,Cazombo,0,150.0,0,1500.0,900.0
1455,Humbe,6000.0,600.0,0,0,6000.0
1456,Nova Lisboa,0,600.0,6000.0,0,6000.0
1457,Silva Porto,0,450.0,0,0,600.0
1458,Cassinga,0,450.0,0,0,600.0
1459,Sá da Bandeira,0,450.0,0,0,600.0
1460,Moçâmedes,0,450.0,0,0,600.0
1461,Barraca,0,450.0,0,0,600.0
1462,Ambriz,0,150.0,0,1500.0,900.0
1463,Malanje,0,600.0,6000.0,0,6000.0
1464,Lourenço Marques,0,450.0,0,0,600.0
1465,Inhambane,1500.0,150.0,0,0,900.0
1466,Zambezi,0,450.0,0,0,600.0
1467,Memba,0,150.0,0,1500.0,900.0
1468,Sofala,0,150.0,1500.0,0,900.0
1469,Igarassu,0,150.0,0,1500.0,900.0
1470,Serra Talhada,0,450.0,0,0,600.0
1471,Nampula,0,600.0,6000.0,0,6000.0
1472,Quelimane,0,450.0,0,0,600.0
1473,Lichinga,0,450.0,0,0,600.0
1474,Tete,0,450.0,0,0,600.0
1475,Léopoldville,0,600.0,0,6000.0,6000.0
1476,Ponta Delgada,0,450.0,0,0,600.0
1477,Basoko,0,450.0,0,0,600.0
1478,Likasi,6000.0,600.0,0,0,6000.0
1479,Buta,1500.0,150.0,0,0,900.0
1480,Niangara,0,450.0,0,0,600.0
1481,Menonge,0,150.0,0,1500.0,900.0
1482,Stanleyville,0,600.0,0,6000.0,6000.0
1483,Gemena,0,450.0,0,0,600.0
1484,Mbandaka,0,450.0,0,0,600.0
1485,Lodja,0,600.0,6000.0,0,6000.0
1486,Lusambo,0,450.0,0,0,600.0
1487,Bukama,0,150.0,1500.0,0,900.0
1488,Kapanga,0,450.0,0,0,600.0
1489,Kikwit,0,450.0,0,0,600.0
1490,Matadi,0,450.0,0,0,600.0
1491,Luebo,0,150.0,1500.0,0,900.0
1492,Bandundu,0,450.0,0,0,600.0
1493,El Minya,0,450.0,0,0,600.0
1494,Port Said,0,450.0,0,0,600.0
1495,Mut,0,450.0,0,0,600.0
1496,Alexandria,0,600.0,6000.0,0,6000.0
1497,Damanhur,0,450.0,0,0,600.0
1498,Hurghada,0,600.0,0,6000.0,6000.0
1499,Ismailia,0,450.0,0,0,600.0
1500,Farafra,0,450.0,0,0,600.0
1501,Faiyum,0,450.0,0,0,600.0
1502,El Sheb,0,450.0,0,0,600.0
1503,Wadi Halfa,0,450.0,0,0,600.0
1504,Dongola,0,600.0,6000.0,0,6000.0
1505,Port Sudan,0,600.0,0,6000.0,6000.0
1506,Suakin,0,450.0,0,0,600.0
1507,El Fasher,6000.0,600.0,0,0,6000.0
1508,En Nahud,0,150.0,1500.0,0,900.0
1509,El Obeid,1500.0,150.0,0,0,900.0
1510,El Dueim,0,150.0,1500.0,0,900.0
1511,Sinjah,0,450.0,0,0,600.0
1512,Sennar,0,600.0,0,6000.0,6000.0
1513,Khartoum,6000.0,600.0,0,0,6000.0
1514,Merowe,0,450.0,0,0,600.0
1515,Berber,0,150.0,0,1500.0,900.0
1516,El Qasr,0,450.0,0,0,600.0
1517,Abu Minqar,0,450.0,0,0,600.0
1518,Aṣ-ṣaḥrā,0,450.0,0,0,600.0
1519,Eastern Sand Sea,0,150.0,0,1500.0,900.0
1520,El Alamein,0,150.0,1500.0,0,900.0
1521,Marsa Matruh,6000.0,600.0,0,0,6000.0
1522,Sidi Barrani,0,450.0,0,0,600.0
1523,Cara,0,450.0,0,0,600.0
1524,Bawiti,1500.0,150.0,0,0,900.0
1525,Girga,0,450.0,0,0,600.0
1526,Qena,0,450.0,0,0,600.0
1527,Berenice,0,450.0,0,0,600.0
1528,Safaga,0,450.0,0,0,600.0
1529,Madinaty,0,450.0,0,0,600.0
1530,Luxor,0,600.0,6000.0,0,6000.0
1531,Tripoli,0,600.0,0,6000.0,6000.0
1532,Gharyan,0,150.0,1500.0,0,900.0
1533,Misrata,1500.0,150.0,0,0,900.0
1534,Sirte,0,450.0,0,0,600.0
1535,Benghazi,0,600.0,6000.0,0,6000.0
1536,Socna,0,450.0,0,0,600.0
1537,Qatrun,0,450.0,0,0,600.0
1538,Wath,0,450.0,0,0,600.0
1539,Al-Jawf,0,450.0,0,0,600.0
1540,Buzaymah,0,600.0,6000.0,0,6000.0
1541,Zaltan,0,450.0,0,0,600.0
1542,Jalu,0,450.0,0,0,600.0
1543,Giarabub,0,450.0,0,0,600.0
1544,Tobruk,0,450.0,0,0,600.0
1545,Derna,0,450.0,0,0,600.0
1546,Ajdabiya,0,150.0,0,1500.0,900.0
1547,Marsa al Brega,0,450.0,0,0,600.0
1548,At Tallab,0,450.0,0,0,600.0
1549,Timassah,0,450.0,0,0,600.0
1550,Ghat,0,450.0,0,0,600.0
1551,Sabha,6000.0,600.0,0,0,6000.0
1552,Ghadames,1500.0,150.0,0,0,900.0
1553,Nalut,0,450.0,0,0,600.0
1554,Tabonieh,0,450.0,0,0,600.0
1555,Zillah,0,450.0,0,0,600.0
1556,Waddan,0,600.0,0,6000.0,6000.0
1557,Bin Jawad,1500.0,150.0,0,0,900.0
1558,Kufra,0,450.0,0,0,600.0
1559,Adiri,1500.0,150.0,0,0,900.0
1560,Tunis,0,600.0,0,6000.0,6000.0
1561,Gabes,0,450.0,0,0,600.0
1562,Sfax,0,450.0,0,0,600.0
1563,Tozeur,0,450.0,0,0,600.0
1564,Tataouine,0,450.0,0,0,600.0
1565,El Kef,0,450.0,0,0,600.0
1566,Oran,6000.0,600.0,0,0,6000.0
1567,Algiers,6000.0,600.0,0,0,6000.0
1568,Bedouaram,0,450.0,0,0,600.0
1569,Tamanrasset,0,600.0,0,6000.0,6000.0
1570,In Guezzam,0,150.0,1500.0,0,900.0
1571,Idlès,0,450.0,0,0,600.0
1572,Tinzouatine,0,450.0,0,0,600.0
1573,Silet,0,150.0,1500.0,0,900.0
1574,Tazrouk,0,450.0,0,0,600.0
1575,Illizi,0,450.0,0,0,600.0
1576,El Borma,0,450.0,0,0,600.0
1577,El Qued,0,450.0,0,0,600.0
1578,Bône,0,450.0,0,0,600.0
1579,Setif,0,450.0,0,0,600.0
1580,Constantine,0,600.0,0,6000.0,6000.0
1581,Aougrout,0,450.0,0,0,600.0
1582,Benoud,0,450.0,0,0,600.0
1583,Tlemcen,0,450.0,0,0,600.0
1584,Orléansville,0,450.0,0,0,600.0
1585,Djelfa,0,450.0,0,0,600.0
1586,Bordj Le Prieur,0,150.0,1500.0,0,900.0
1587,Tinduf,0,150.0,1500.0,0,900.0
1588,Ouargla,0,600.0,6000.0,0,6000.0
1589,El Menia,0,150.0,0,1500.0,900.0
1590,Béchar,0,450.0,0,0,600.0
1591,Reggane,0,450.0,0,0,600.0
1592,Ain Salah,0,450.0,0,0,600.0
1593,Amquid,0,450.0,0,0,600.0
1594,Hassi Messaoud,1500.0,150.0,0,0,900.0
1595,Saida,0,450.0,0,0,600.0
1596,Laghouat,0,450.0,0,0,600.0
1597,Biskra,0,450.0,0,0,600.0
1598,Djado,0,450.0,0,0,600.0
1599,Zinder,0,450.0,0,0,600.0
1600,Niamey,0,450.0,0,0,600.0
1601,Tahoua,0,450.0,0,0,600.0
1602,Aguella,0,150.0,1500.0,0,900.0
1603,Agadez,0,600.0,6000.0,0,6000.0
1604,Fachi,0,150.0,0,1500.0,900.0
1605,Bilma,1500.0,150.0,0,0,900.0
1606,Yaoundé,6000.0,600.0,0,0,6000.0
1607,Douala,0,150.0,1500.0,0,900.0
1608,Lomié,0,150.0,0,1500.0,900.0
1609,Doumé,0,150.0,1500.0,0,900.0
1610,Garoua,0,450.0,0,0,600.0
1611,Bamenda,0,150.0,0,1500.0,900.0
1612,Nanga Eboko,0,450.0,0,0,600.0
1613,Tibati,1500.0,150.0,0,0,900.0
1614,Tangier,0,450.0,0,0,600.0
1615,Fèz,0,450.0,0,0,600.0
1616,Agadir,0,450.0,0,0,600.0
1617,Marrakech,6000.0,600.0,0,0,6000.0
1618,Rabat,0,450.0,0,0,600.0
1619,Oujda,0,450.0,0,0,600.0
1620,Taouz,0,150.0,1500.0,0,900.0
1621,Guelmim,0,150.0,0,1500.0,900.0
1622,Pofadder,1500.0,150.0,0,0,900.0
1623,Fort Salisbury,6000.0,600.0,0,0,6000.0
1624,Sinoia,1500.0,150.0,0,0,900.0
1625,Gwelo,0,600.0,0,6000.0,6000.0
1626,Tui,0,450.0,0,0,600.0
1627,Bulawayo,0,150.0,0,1500.0,900.0
1628,Mochudi,0,450.0,0,0,600.0
1629,Pietermaritzburg,0,450.0,0,0,600.0
1630,Richards Bay,0,450.0,0,0,600.0
1631,Aliwal North,1500.0,150.0,0,0,900.0
1632,Carnarvon,0,450.0,0,0,600.0
1633,Mount Darwin,0,150.0,0,1500.0,900.0
1634,Umtali,0,450.0,0,0,600.0
1635,Kadoma,0,450.0,0,0,600.0
1636,Masvingo,0,450.0,0,0,600.0
1637,Gokwe,0,150.0,0,1500.0,900.0
1638,Dete,0,450.0,0,0,600.0
1639,Gaborone,0,600.0,6000.0,0,6000.0
1640,Tshabong,0,450.0,0,0,600.0
1641,Two Rivers,0,450.0,0,0,600.0
1642,Kang,0,450.0,0,0,600.0
1643,Kanye,0,450.0,0,0,600.0
1644,Kule,0,150.0,1500.0,0,900.0
1645,Maun,0,600.0,6000.0,0,6000.0
1646,Dekar,0,450.0,0,0,600.0
1647,Shakawe,0,450.0,0,0,600.0
1648,Savuti,0,450.0,0,0,600.0
1649,Mopipi,0,450.0,0,0,600.0
1650,Francistown,6000.0,600.0,0,0,6000.0
1651,Molepolole,0,450.0,0,0,600.0
1652,Takatokwane,0,150.0,0,1500.0,900.0
1653,Jamba,0,450.0,0,0,600.0
1654,Kolwezi,0,450.0,0,0,600.0
1655,Élisabethville,0,150.0,1500.0,0,900.0
1656,Kalemie,0,450.0,0,0,600.0
1657,Malonga,0,450.0,0,0,600.0
1658,Bukavu,0,150.0,0,1500.0,900.0
1659,Kasongo,0,450.0,0,0,600.0
1660,Oshwe,0,450.0,0,0,600.0
1661,Bunia,0,150.0,1500.0,0,900.0
1662,Gama,0,450.0,0,0,600.0
1663,Manono,0,450.0,0,0,600.0
1664,Lisala,0,450.0,0,0,600.0
1665,Dundo,0,450.0,0,0,600.0
1666,Uíge,0,450.0,0,0,600.0
1667,Cacolo,0,150.0,0,1500.0,900.0
1668,Novo Redondo,0,450.0,0,0,600.0
1669,Benguela,0,450.0,0,0,600.0
1670,Lumbala,0,450.0,0,0,600.0
1671,Luso,0,450.0,0,0,600.0
1672,Lúbia,1500.0,150.0,0,0,900.0
1673,Minendunda,0,150.0,1500.0,0,900.0
1674,Lumeje,0,450.0,0,0,600.0
1675,Dar es Salaam,0,600.0,0,6000.0,6000.0
1676,Morogoro,0,150.0,0,1500.0,900.0
1677,Tanga,0,450.0,0,0,600.0
1678,Mikindani,0,450.0,0,0,600.0
1679,Molioro,0,450.0,0,0,600.0
1680,Dodoma,6000.0,600.0,0,0,6000.0
1681,Tabora,0,600.0,0,6000.0,6000.0
1682,Kigoma,0,600.0,6000.0,0,6000.0
1683,Uvinza,0,450.0,0,0,600.0
1684,Kirambo,1500.0,150.0,0,0,900.0
1685,Serayombo,0,450.0,0,0,600.0
1686,Gitega,0,450.0,0,0,600.0
1687,Igonda,0,150.0,1500.0,0,900.0
1688,Utengula,0,450.0,0,0,600.0
1689,Kia,0,450.0,0,0,600.0
1690,Sabruma,0,450.0,0,0,600.0
1691,Nasoro,0,450.0,0,0,600.0
1692,Kwiringa,1500.0,150.0,0,0,900.0
1693,Donde,0,450.0,0,0,600.0
1694,Rungwa,1500.0,150.0,0,0,900.0
1695,Kitange,0,450.0,0,0,600.0
1696,Kondoa,1500.0,150.0,0,0,900.0
1697,Kilimatinde,0,450.0,0,0,600.0
1698,Mwansa,0,450.0,0,0,600.0
1699,Usambara,0,450.0,0,0,600.0
1700,Arusha,0,450.0,0,0,600.0
1701,Addis Ababa,0,600.0,0,6000.0,6000.0
1702,Nekemte,0,600.0,6000.0,0,6000.0
1703,Gondar,6000.0,600.0,0,0,6000.0
1704,Banana,6000.0,600.0,0,0,6000.0
1705,Harar,0,600.0,6000.0,0,6000.0
1706,Kebri Dehar,0,450.0,0,0,600.0
1707,Mustahil,0,150.0,0,1500.0,900.0
1708,Dudub,0,450.0,0,0,600.0
1709,Afder,0,450.0,0,0,600.0
1710,Imi,1500.0,150.0,0,0,900.0
1711,Asosa,1500.0,150.0,0,0,900.0
1712,Metu,0,450.0,0,0,600.0
1713,Jimma,1500.0,150.0,0,0,900.0
1714,Ambo,0,450.0,0,0,600.0
1715,Bahir Dar,0,450.0,0,0,600.0
1716,Debre Markos,0,450.0,0,0,600.0
1717,Shire,0,450.0,0,0,600.0
1718,Maganan,0,450.0,0,0,600.0
1719,Mek'ele,0,450.0,0,0,600.0
1720,Djibouti,0,150.0,1500.0,0,900.0
1721,AsbeTeferi,0,450.0,0,0,600.0
1722,Dessie,0,450.0,0,0,600.0
1723,Gijet,0,450.0,0,0,600.0
1724,Hudat,1500.0,150.0,0,0,900.0
1725,Jinka,0,450.0,0,0,600.0
1726,Arba Minch,0,450.0,0,0,600.0
1727,Meki,0,450.0,0,0,600.0
1728,Degeh Bur,0,450.0,0,0,600.0
1729,Goba,0,450.0,0,0,600.0
1730,Massawa,0,600.0,6000.0,0,6000.0
1731,Karkabat,1500.0,150.0,0,0,900.0
1732,Assab,0,450.0,0,0,600.0
1733,Asmara,0,150.0,0,1500.0,900.0
1734,Foro,0,450.0,0,0,600.0
1735,Manila,0,600.0,0,6000.0,6000.0
1736,Mogadishu,0,600.0,0,6000.0,6000.0
1737,Jamaame,0,450.0,0,0,600.0
1738,Buur Hakaba,0,450.0,0,0,600.0
1739,Bardere,0,450.0,0,0,600.0
1740,Galkayo,0,450.0,0,0,600.0
1741,Hargeisa,0,450.0,0,0,600.0
1742,Burco,0,150.0,1500.0,0,900.0
1743,Bosaso,1500.0,150.0,0,0,900.0
1744,Hordio,0,450.0,0,0,600.0
1745,Eyl,0,450.0,0,0,600.0
