province_id,province_name,component_count,min_x_raw,min_y_raw,max_x_raw,max_y_raw,min_x,min_y,max_x,max_y
1590,Béchar,1,93088,49296,95888,52096,5818.0,3081.0,5993.0,3256.0
1591,Reggane,1,93712,52000,96928,54544,5857.0,3250.0,6058.0,3409.0
1592,Ain Salah,1,97456,51344,99888,53792,6091.0,3209.0,6243.0,3362.0
1593,Amquid,1,99632,51472,101968,53888,6227.0,3217.0,6373.0,3368.0
1594,Hassi Messaoud,1,99120,49632,101760,51856,6195.0,3102.0,6360.0,3241.0
1595,Saida,1,95984,47008,97760,48832,5999.0,2938.0,6110.0,3052.0
1596,Laghouat,1,97232,47840,100096,49328,6077.0,2990.0,6256.0,3083.0
1597,Biskra,1,99440,47056,101968,48464,6215.0,2941.0,6373.0,3029.0
1598,Djado,1,104384,54384,108512,56944,6524.0,3399.0,6782.0,3559.0
1599,Zinder,1,103072,59392,106416,62163,6442.0,3712.0,6651.0,3885.1875
1600,Niamey,1,98278,59168,103600,62596,6142.375,3698.0,6475.0,3912.25
1601,Tahoua,1,101312,57520,103824,60416,6332.0,3595.0,6489.0,3776.0
1602,Aguella,1,102400,55296,105984,58720,6400.0,3456.0,6624.0,3670.0
1603,Agadez,1,103552,58560,104576,59600,6472.0,3660.0,6536.0,3725.0
1604,Fachi,1,104384,57168,107184,59968,6524.0,3573.0,6699.0,3748.0
1605,Bilma,1,105712,56384,108464,58992,6607.0,3524.0,6779.0,3687.0
1606,Yaoundé,1,106128,68096,107152,69152,6633.0,4256.0,6697.0,4322.0
1607,Douala,1,103938,66688,106848,69904,6496.125,4168.0,6678.0,4369.0
1608,Lomié,1,106752,68240,110000,69888,6672.0,4265.0,6875.0,4368.0
1609,Doumé,1,108016,65728,110000,68912,6751.0,4108.0,6875.0,4307.0
1610,Garoua,1,107056,62656,109312,66256,6691.0,3916.0,6832.0,4141.0
1611,Bamenda,1,104848,65536,106720,67984,6553.0,4096.0,6670.0,4249.0
1612,Nanga Eboko,1,105824,66976,108240,68480,6614.0,4186.0,6765.0,4280.0
1613,Tibati,1,106192,64864,108160,67152,6637.0,4054.0,6760.0,4197.0
1614,Tangier,1,89734,45960,92500,47216,5608.375,2872.5,5781.25,2951.0
1615,Fèz,1,90592,47120,92688,49232,5662.0,2945.0,5793.0,3077.0
1616,Agadir,1,88780,48373,90928,50305,5548.75,3023.3125,5683.0,3144.0625
1617,Marrakech,1,90560,48912,91280,49552,5660.0,3057.0,5705.0,3097.0
1618,Rabat,1,89264,46777,91008,48672,5579.0,2923.5625,5688.0,3042.0
1619,Oujda,1,92032,46694,94960,49504,5752.0,2918.375,5935.0,3094.0
1620,Taouz,1,90864,48464,93968,50768,5679.0,3029.0,5873.0,3173.0
1621,Guelmim,1,88143,50064,91536,51328,5508.9375,3129.0,5721.0,3208.0
1622,Pofadder,1,111696,89232,113812,91148,6981.0,5577.0,7113.25,5696.75
1623,Fort Salisbury,1,120064,82416,120784,83040,7504.0,5151.0,7549.0,5190.0
1624,Sinoia,1,117904,81264,120160,82896,7369.0,5079.0,7510.0,5181.0
1625,Gwelo,1,118672,83840,119360,84448,7417.0,5240.0,7460.0,5278.0
1626,Tui,1,118048,85024,120096,86752,7378.0,5314.0,7506.0,5422.0
1627,Bulawayo,1,116896,83792,119104,85344,7306.0,5237.0,7444.0,5334.0
1628,Mochudi,1,116736,85184,118464,87616,7296.0,5324.0,7404.0,5476.0
1629,Pietermaritzburg,1,117016,88832,119872,90640,7313.5,5552.0,7492.0,5665.0
1630,Richards Bay,1,119760,87376,121549,89588,7485.0,5461.0,7596.8125,5599.25
1631,Aliwal North,1,115910,89407,118160,91280,7244.375,5587.9375,7385.0,5705.0
1632,Carnarvon,1,111775,90746,113776,92320,6985.9375,5671.625,7111.0,5770.0
1633,Mount Darwin,1,119904,81536,121440,83200,7494.0,5096.0,7590.0,5200.0
1634,Umtali,1,119808,82848,121536,84656,7488.0,5178.0,7596.0,5291.0
1635,Kadoma,1,118352,82368,120272,84000,7397.0,5148.0,7517.0,5250.0
1636,Masvingo,1,118944,83824,121024,85600,7434.0,5239.0,7564.0,5350.0
1637,Gokwe,1,116688,82448,119024,84048,7293.0,5153.0,7439.0,5253.0
1638,Dete,1,116112,81744,118064,83552,7257.0,5109.0,7379.0,5222.0
1639,Gaborone,1,116352,86784,117008,87344,7272.0,5424.0,7313.0,5459.0
1640,Tshabong,1,113024,87472,115408,89104,7064.0,5467.0,7213.0,5569.0
1641,Two Rivers,1,111696,87456,113680,89600,6981.0,5466.0,7105.0,5600.0
1642,Kang,1,112912,86224,115168,87776,7057.0,5389.0,7198.0,5486.0
1643,Kanye,1,114624,86784,116864,88416,7164.0,5424.0,7304.0,5526.0
1644,Kule,1,111696,85872,113264,87728,6981.0,5367.0,7079.0,5483.0
1645,Maun,1,114224,84272,115104,85088,7139.0,5267.0,7194.0,5318.0
1646,Dekar,1,112288,84288,114416,86464,7018.0,5268.0,7151.0,5404.0
1647,Shakawe,1,112320,82528,114528,84560,7020.0,5158.0,7158.0,5285.0
1648,Savuti,1,114320,82464,116368,84400,7145.0,5154.0,7273.0,5275.0
1649,Mopipi,1,114688,83536,117312,85696,7168.0,5221.0,7332.0,5356.0
1650,Francistown,1,116976,84784,117568,85360,7311.0,5299.0,7348.0,5335.0
1651,Molepolole,1,115520,85440,117072,87008,7220.0,5340.0,7317.0,5438.0
1652,Takatokwane,1,113824,84992,115776,86944,7114.0,5312.0,7236.0,5434.0
1653,Jamba,1,111904,80864,114464,82064,6994.0,5054.0,7154.0,5129.0
1654,Kolwezi,1,114400,76304,116512,78096,7150.0,4769.0,7282.0,4881.0
1655,Élisabethville,1,116016,76832,119200,79168,7251.0,4802.0,7450.0,4948.0
1656,Kalemie,1,118192,73800,120514,76421,7387.0,4612.5,7532.125,4776.3125
1657,Malonga,1,112656,75728,114896,78016,7041.0,4733.0,7181.0,4876.0
1658,Bukavu,1,116912,71876,119625,74304,7307.0,4492.25,7476.5625,4644.0
1659,Kasongo,1,115920,72912,118464,75136,7245.0,4557.0,7404.0,4696.0
1660,Oshwe,1,111840,71568,115616,73472,6990.0,4473.0,7226.0,4592.0
1661,Bunia,1,117904,68764,120347,72224,7369.0,4297.75,7521.6875,4514.0
1662,Gama,1,115280,70832,117984,72976,7205.0,4427.0,7374.0,4561.0
1663,Manono,1,116864,74928,119232,77072,7304.0,4683.0,7452.0,4817.0
1664,Lisala,1,112960,69024,114944,71728,7060.0,4314.0,7184.0,4483.0
1665,Dundo,1,110400,75376,112784,77168,6900.0,4711.0,7049.0,4823.0
1666,Uíge,1,107952,74720,110512,76912,6747.0,4670.0,6907.0,4807.0
1667,Cacolo,1,109840,76304,111872,78128,6865.0,4769.0,6992.0,4883.0
1668,Novo Redondo,1,107625,77792,109104,79248,6726.5625,4862.0,6819.0,4953.0
1669,Benguela,1,106644,78884,108864,80464,6665.25,4930.25,6804.0,5029.0
1670,Lumbala,1,111824,79168,113296,80992,6989.0,4948.0,7081.0,5062.0
1671,Luso,1,110304,77840,112432,79360,6894.0,4865.0,7027.0,4960.0
1672,Lúbia,1,108784,77264,110528,79456,6799.0,4829.0,6908.0,4966.0
1673,Minendunda,1,110304,78896,112064,80768,6894.0,4931.0,7004.0,5048.0
1674,Lumeje,1,111744,76976,113264,78496,6984.0,4811.0,7079.0,4906.0
1675,Dar es Salaam,1,126192,75144,126969,75923,7887.0,4696.5,7935.5625,4745.1875
1676,Morogoro,2,124816,74484,127058,76224,7801.0,4655.25,7941.125,4764.0
1677,Tanga,2,125552,73088,127158,74945,7847.0,4568.0,7947.375,4684.0625
1678,Mikindani,1,125984,76860,127607,78592,7874.0,4803.75,7975.4375,4912.0
1679,Molioro,2,125744,75632,127251,77168,7859.0,4727.0,7953.1875,4823.0
1680,Dodoma,1,123840,74464,124464,75024,7740.0,4654.0,7779.0,4689.0
1681,Tabora,1,121568,73904,122208,74448,7598.0,4619.0,7638.0,4653.0
1682,Kigoma,1,119717,73712,120240,74340,7482.3125,4607.0,7515.0,4646.25
1683,Uvinza,1,119807,73984,121728,75346,7487.9375,4624.0,7608.0,4709.125
1684,Kirambo,1,120160,72960,121680,74192,7510.0,4560.0,7605.0,4637.0
1685,Serayombo,1,120400,71576,121616,73152,7525.0,4473.5,7601.0,4572.0
1686,Gitega,1,119254,71608,120640,73947,7453.375,4475.5,7540.0,4621.6875
1687,Igonda,1,121472,73952,123040,75296,7592.0,4622.0,7690.0,4706.0
1688,Utengula,1,121632,76096,124064,77470,7602.0,4756.0,7754.0,4841.875
1689,Kia,1,120160,74848,121989,77008,7510.0,4678.0,7624.3125,4813.0
1690,Sabruma,1,123207,76672,124912,78688,7700.4375,4792.0,7807.0,4918.0
1691,Nasoro,1,124432,77120,126224,78688,7777.0,4820.0,7889.0,4918.0
1692,Kwiringa,1,123344,74960,125008,76928,7709.0,4685.0,7813.0,4808.0
1693,Donde,1,124496,76080,126048,77424,7781.0,4755.0,7878.0,4839.0
1694,Rungwa,1,121499,75088,123488,76256,7593.6875,4693.0,7718.0,4766.0
1695,Kitange,1,124256,73888,125648,75344,7766.0,4618.0,7853.0,4709.0
1696,Kondoa,1,123568,73312,125024,74656,7723.0,4582.0,7814.0,4666.0
1697,Kilimatinde,1,122896,73712,123968,75200,7681.0,4607.0,7748.0,4700.0
1698,Mwansa,1,121434,72428,123168,74048,7589.625,4526.75,7698.0,4628.0
1699,Usambara,1,122044,71506,124384,73264,7627.75,4469.125,7774.0,4579.0
1700,Arusha,1,123632,72112,125856,74096,7727.0,4507.0,7866.0,4631.0
1701,Addis Ababa,1,126448,64720,127328,65472,7903.0,4045.0,7958.0,4092.0
1702,Nekemte,1,124112,64784,124960,65472,7757.0,4049.0,7810.0,4092.0
1703,Gondar,1,125056,62656,125744,63264,7816.0,3916.0,7859.0,3954.0
1704,Banana,1,106330,74099,107264,74874,6645.625,4631.1875,6704.0,4679.625
1705,Harar,1,129072,64784,129888,65600,8067.0,4049.0,8118.0,4100.0
1706,Kebri Dehar,1,129008,65488,130960,67344,8063.0,4093.0,8185.0,4209.0
1707,Mustahil,1,129664,66528,131776,68224,8104.0,4158.0,8236.0,4264.0
1708,Dudub,1,131216,65360,133440,67360,8201.0,4085.0,8340.0,4210.0
1709,Afder,1,127616,67232,129808,68816,7976.0,4202.0,8113.0,4301.0
1710,Imi,1,128048,65216,129488,67616,8003.0,4076.0,8093.0,4226.0
1711,Asosa,1,122683,63536,124720,65380,7667.6875,3971.0,7795.0,4086.25
1712,Metu,1,122263,65104,124400,66612,7641.4375,4069.0,7775.0,4163.25
1713,Jimma,1,124089,65136,126016,66729,7755.5625,4071.0,7876.0,4170.5625
1714,Ambo,1,125184,64288,126960,65744,7824.0,4018.0,7935.0,4109.0
1715,Bahir Dar,1,124336,63136,125808,65200,7771.0,3946.0,7863.0,4075.0
1716,Debre Markos,1,125712,63136,127264,64496,7857.0,3946.0,7954.0,4031.0
1717,Shire,1,125056,61360,126528,62800,7816.0,3835.0,7908.0,3925.0
1718,Maganan,1,123808,61888,125328,63808,7738.0,3868.0,7833.0,3988.0
1719,Mek'ele,1,126384,61376,128752,62672,7899.0,3836.0,8047.0,3917.0
1720,Djibouti,1,128400,63124,129797,64960,8025.0,3945.25,8112.3125,4060.0
1721,AsbeTeferi,1,126928,63904,129136,65792,7933.0,3994.0,8071.0,4112.0
1722,Dessie,1,126928,62208,129120,64112,7933.0,3888.0,8070.0,4007.0
1723,Gijet,1,125600,62288,127264,63552,7850.0,3893.0,7954.0,3972.0
1724,Hudat,1,125728,67044,127872,68848,7858.0,4190.25,7992.0,4303.0
1725,Jinka,1,123528,66474,125560,68144,7720.5,4154.625,7847.5,4259.0
1726,Arba Minch,1,124704,66537,126767,68704,7794.0,4158.5625,7922.9375,4294.0
1727,Meki,1,125751,65328,127616,67254,7859.4375,4083.0,7976.0,4203.375
1728,Degeh Bur,1,129760,64832,131456,66656,8110.0,4052.0,8216.0,4166.0
1729,Goba,1,127160,65584,128544,67616,7947.5,4099.0,8034.0,4226.0
1730,Massawa,1,126352,60268,126910,60896,7897.0,3766.75,7931.875,3806.0
1731,Karkabat,1,125296,58768,126702,60576,7831.0,3673.0,7918.875,3786.0
1732,Assab,1,127936,61105,129496,62464,7996.0,3819.0625,8093.5,3904.0
1733,Asmara,1,125056,60480,126656,61616,7816.0,3780.0,7916.0,3851.0
1734,Foro,1,126416,60467,128110,61632,7901.0,3779.1875,8006.875,3852.0
1735,Manila,1,183583,57440,184112,57913,11473.9375,3590.0,11507.0,3619.5625
1736,Mogadishu,1,130720,68896,131775,69727,8170.0,4306.0,8235.9375,4357.9375
1737,Jamaame,1,127840,69600,130444,72231,7990.0,4350.0,8152.75,4514.4375
1738,Buur Hakaba,1,129968,67616,132791,69402,8123.0,4226.0,8299.4375,4337.625
1739,Bardere,1,128128,68160,131170,70148,8008.0,4260.0,8198.125,4384.25
1740,Galkayo,1,131504,66640,133605,68421,8219.0,4165.0,8350.3125,4276.3125
1741,Hargeisa,1,129376,63278,131104,65392,8086.0,3954.875,8194.0,4087.0
1742,Burco,1,130912,63641,132768,65744,8182.0,3977.5625,8298.0,4109.0
1743,Bosaso,1,132272,63092,134688,64528,8267.0,3943.25,8418.0,4033.0
1744,Hordio,2,134320,62777,135818,65366,8395.0,3923.5625,8488.625,4085.375
1745,Eyl,1,132336,64896,134900,67522,8271.0,4056.0,8431.25,4220.125
1746,Qardho,1,132464,64176,134336,65904,8279.0,4011.0,8396.0,4119.0
1747,Abu Hamad,1,121976,55306,124961,57632,7623.5,3456.625,7810.0625,3602.0
1748,Haya,1,123360,57296,124720,59152,7710.0,3581.0,7795.0,3697.0
1749,Ad-Damir,1,122048,57536,123984,59504,7628.0,3596.0,7749.0,3719.0
1750,Darfur,1,114688,56048,117616,58816,7168.0,3503.0,7351.0,3676.0
1751,Abri,1,117248,56032,119808,57664,7328.0,3502.0,7488.0,3604.0
1752,Wad Madani,1,121660,59040,123936,60845,7603.75,3690.0,7746.0,3802.8125
1753,Magrur,1,119280,58610,121908,60064,7455.0,3663.125,7619.25,3754.0
1754,Kutum,1,114272,58448,116496,60736,7142.0,3653.0,7281.0,3796.0
1755,Nyala,1,113616,60512,117312,63152,7101.0,3782.0,7332.0,3947.0
1756,Talodi,1,118784,61200,121925,62928,7424.0,3825.0,7620.3125,3933.0
1757,Kaduqli,1,116736,61120,119312,62448,7296.0,3820.0,7457.0,3903.0
1758,Rabak,1,121042,60480,123680,62000,7565.125,3780.0,7730.0,3875.0
1759,Surgi,1,116128,57472,118896,60176,7258.0,3592.0,7431.0,3761.0
1760,Lagos,1,100263,66176,101264,67119,6266.4375,4136.0,6329.0,4194.9375
1761,Dikwa,1,107376,62160,108624,63648,6711.0,3885.0,6789.0,3978.0
1762,Maiduguri,1,106624,62304,107520,63200,6664.0,3894.0,6720.0,3950.0
1763,Kano,1,103904,62384,104928,63360,6494.0,3899.0,6558.0,3960.0
1764,Sokoto,1,100672,61293,102976,63502,6292.0,3830.8125,6436.0,3968.875
1765,Garko,1,103856,62768,105936,64448,6491.0,3923.0,6621.0,4028.0
1766,Auyo,1,104431,61371,106864,62928,6526.9375,3835.6875,6679.0,3933.0
1767,Katsina,1,102666,61413,104565,62768,6416.625,3838.3125,6535.3125,3923.0
1768,Kaduna,1,103040,63824,103968,64656,6440.0,3989.0,6498.0,4041.0
1769,Minna,1,101296,63920,103232,65872,6331.0,3995.0,6452.0,4117.0
1770,Jos,1,102928,64416,104592,66224,6433.0,4026.0,6537.0,4139.0
1771,Ibadan,1,100975,65424,102336,67434,6310.9375,4089.0,6396.0,4214.625
1772,Kukawa,1,106672,61376,108176,62512,6667.0,3836.0,6761.0,3907.0
1773,Libreville,1,104502,69505,105376,70448,6531.375,4344.0625,6586.0,4403.0
1774,Sindara,1,104314,70146,106144,71904,6519.625,4384.125,6634.0,4494.0
1775,Loango,1,105831,73440,106624,74246,6614.4375,4590.0,6664.0,4640.375
1776,Brazzaville,1,108107,72672,109864,74246,6756.6875,4542.0,6866.5,4640.375
1777,Bonga,1,109072,70624,111235,72505,6817.0,4414.0,6952.1875,4531.5625
1778,Makokou,1,104604,69364,107200,71136,6537.75,4335.25,6700.0,4446.0
1779,Mayoumba,1,104673,71731,106608,73739,6542.0625,4483.1875,6663.0,4608.6875
1780,Loudima,1,106245,72864,108416,74284,6640.3125,4554.0,6776.0,4642.75
1781,Tsinguedi,1,106352,71808,108576,73744,6647.0,4488.0,6786.0,4609.0
1782,Franceville,1,107680,71792,108544,72576,6730.0,4487.0,6784.0,4536.0
1783,Ouesso,1,108128,69312,110352,70832,6758.0,4332.0,6897.0,4427.0
1784,Makoua,1,107808,70560,109312,72128,6738.0,4410.0,6832.0,4508.0
1785,Gamboma,1,108400,71728,110295,73384,6775.0,4483.0,6893.4375,4586.5
1786,Nola,1,109584,68224,111088,69696,6849.0,4264.0,6943.0,4356.0
1787,Dongou,1,110560,68416,112010,70052,6910.0,4276.0,7000.625,4378.25
1788,Bambari,1,111824,66144,113472,68566,6989.0,4134.0,7092.0,4285.375
1789,Mobaye,1,113122,66416,114720,68376,7070.125,4151.0,7170.0,4273.5
1790,Bangassou,1,114554,66480,116758,68534,7159.625,4155.0,7297.375,4283.375
1791,Yalanga,1,113776,64608,115872,67088,7111.0,4038.0,7242.0,4193.0
1792,Mouka,1,111920,64496,114144,66656,6995.0,4031.0,7134.0,4166.0
1793,Ouanda Djale,1,112368,62672,114480,64848,7023.0,3917.0,7155.0,4053.0
1794,Ndélé,1,111136,63232,113024,65520,6946.0,3952.0,7064.0,4095.0
1795,Bangui,1,111232,67808,111968,68560,6952.0,4238.0,6998.0,4285.0
1796,Ft. Sibut,1,110496,66144,112192,68000,6906.0,4134.0,7012.0,4250.0
1797,Carnot,1,109488,67120,111344,68592,6843.0,4195.0,6959.0,4287.0
1798,Brussaux,1,109008,63552,111616,65984,6813.0,3972.0,6976.0,4124.0
1799,Koundé,1,109344,65408,111456,67408,6834.0,4088.0,6966.0,4213.0
1800,Epéna,1,110160,69632,111345,71246,6885.0,4352.0,6959.0625,4452.875
1801,Archambault,1,110240,61584,112752,63936,6890.0,3849.0,7047.0,3996.0
1802,Mao,1,107648,60112,109888,62720,6728.0,3757.0,6868.0,3920.0
1803,Laï,1,108848,62032,110512,64272,6803.0,3877.0,6907.0,4017.0
1804,Haraze,1,111328,59952,114368,62896,6958.0,3747.0,7148.0,3931.0
1805,Faya,1,110144,57088,112848,59456,6884.0,3568.0,7053.0,3716.0
1806,Ain Galakka,1,109104,55696,112384,58352,6819.0,3481.0,7024.0,3647.0
1807,Bardaï,1,108000,54992,111200,57792,6750.0,3437.0,6950.0,3612.0
1808,Fada,1,112112,56128,114688,59536,7007.0,3508.0,7168.0,3721.0
1809,Fort-Lamy,1,108672,62320,109616,63408,6792.0,3895.0,6851.0,3963.0
1810,Moussoro,1,109616,59248,112496,62192,6851.0,3703.0,7031.0,3887.0
1811,Arada,1,112288,58464,114688,61104,7018.0,3654.0,7168.0,3819.0
1812,Ziguei,1,108032,57568,110736,60688,6752.0,3598.0,6921.0,3793.0
1813,Bossangoa,1,111312,65472,112048,66288,6957.0,4092.0,7003.0,4143.0
1814,Ad-Damazin,1,122172,61728,123984,64845,7635.75,3858.0,7749.0,4052.8125
1815,Mklama,1,123088,73024,123696,73792,7693.0,4564.0,7731.0,4612.0
1816,Lastoursville,1,105872,70624,107920,72240,6617.0,4414.0,6745.0,4515.0
1817,Sembé,1,106880,69792,108368,71520,6680.0,4362.0,6773.0,4470.0
1818,Kassala,1,123568,59120,125536,60912,7723.0,3695.0,7846.0,3807.0
1819,Kafia Kingi,1,114064,62560,116208,64704,7129.0,3910.0,7263.0,4044.0
1820,Deim Zubeir,1,115072,64944,117328,66352,7192.0,4059.0,7333.0,4147.0
1821,Malakai,1,120368,62976,121168,63584,7523.0,3936.0,7573.0,3974.0
1822,Juba,1,120272,67806,121199,68608,7517.0,4237.875,7574.9375,4288.0
1823,Nimule,1,120400,68291,121827,69319,7525.0,4268.1875,7614.1875,4332.4375
1824,Mongalla,1,120607,66403,122272,68482,7537.9375,4150.1875,7642.0,4280.125
1825,Torit,1,121630,67600,124144,69315,7601.875,4225.0,7759.0,4332.1875
1826,Akobo,1,121172,65516,122868,66992,7573.25,4094.75,7679.25,4187.0
1827,Nasir,1,121680,63630,122914,65791,7605.0,3976.875,7682.125,4111.9375
1828,Shambe,1,118400,65840,120799,67312,7400.0,4115.0,7549.9375,4207.0
1829,Meshra' er Req,1,116384,63616,118480,65600,7274.0,3976.0,7405.0,4100.0
1830,Wau,1,117040,65392,118048,66144,7315.0,4087.0,7378.0,4134.0
1831,Tambura,1,115696,66144,117984,68399,7231.0,4134.0,7374.0,4274.9375
1832,Maridi,1,117475,67792,118896,68914,7342.1875,4237.0,7431.0,4307.125
1833,Kodok,1,120688,61810,122662,63920,7543.0,3863.125,7666.375,3995.0
1834,Lui,1,118464,66751,120840,68272,7404.0,4171.9375,7552.5,4267.0
1835,Abang,1,116912,65888,118608,67856,7307.0,4118.0,7413.0,4241.0
1836,Turalei,1,115792,62400,117568,64144,7237.0,3900.0,7348.0,4009.0
1837,Kamil,1,117424,62240,119232,63712,7339.0,3890.0,7452.0,3982.0
1838,Tonga,1,118304,62464,120768,64448,7394.0,3904.0,7548.0,4028.0
1839,Wernyol,1,120528,65711,121413,66608,7533.0,4106.9375,7588.3125,4163.0
1840,Waat,1,120608,64528,121866,65825,7538.0,4033.0,7616.625,4114.0625
1841,Ayod,1,119408,64192,120848,66048,7463.0,4012.0,7553.0,4128.0
1842,Beh,1,121952,66325,123872,67920,7622.0,4145.3125,7742.0,4245.0
1843,Leer,1,118016,64288,119648,66208,7376.0,4018.0,7478.0,4138.0
1844,Raga,1,114720,63776,116576,65280,7170.0,3986.0,7286.0,4080.0
1845,Biar,1,119968,63504,121888,64736,7498.0,3969.0,7618.0,4046.0
1846,Yei,1,118734,68064,120528,69404,7420.875,4254.0,7533.0,4337.75
1847,Yola,1,106640,63152,108016,64944,6665.0,3947.0,6751.0,4059.0
1848,Bauchi,1,103952,63904,105776,65488,6497.0,3994.0,6611.0,4093.0
1849,Kontagora,1,101312,62816,102864,64768,6332.0,3926.0,6429.0,4048.0
1850,Abeoukuta,1,99787,64972,101200,66859,6236.6875,4060.75,6325.0,4178.6875
1851,Calabar,1,103239,67280,104176,68130,6452.4375,4205.0,6511.0,4258.125
1852,Abakaliki,1,101936,65600,104128,67648,6371.0,4100.0,6508.0,4228.0
1853,Port Harcourt,1,101218,66576,103392,68327,6326.125,4161.0,6462.0,4270.4375
1854,Wukari,1,103984,65152,105872,67664,6499.0,4072.0,6617.0,4229.0
1855,Jalingo,1,105392,64592,106864,65776,6587.0,4037.0,6679.0,4111.0
1856,Gombe,1,105504,63376,106864,64704,6594.0,3961.0,6679.0,4044.0
1857,Damaturu,1,105808,62416,107392,63520,6613.0,3901.0,6712.0,3970.0
1858,Gusau,1,102288,62528,104256,63952,6393.0,3908.0,6516.0,3997.0
1859,Kaiama,1,99944,63280,101584,65440,6246.5,3955.0,6349.0,4090.0
1860,Monrovia,1,89119,66048,90224,66902,5569.9375,4128.0,5639.0,4181.375
1861,Loma,1,89616,65102,91392,66384,5601.0,4068.875,5712.0,4149.0
1862,Freetown,1,88124,64479,90462,66406,5507.75,4029.9375,5653.875,4150.375
1863,Greenville,1,90566,66704,92256,68167,5660.375,4169.0,5766.0,4260.4375
1864,Buchanan,1,89944,66048,91632,67376,5621.5,4128.0,5727.0,4211.0
1865,Ouagadougou,1,96272,61760,97056,62528,6017.0,3860.0,6066.0,3908.0
1866,Dori,1,96004,60398,98938,61984,6000.25,3774.875,6183.625,3874.0
1867,Kumasi,1,96544,65936,97328,66784,6034.0,4121.0,6083.0,4174.0
1868,Abidjan,1,94354,66960,95058,67768,5897.125,4185.0,5941.125,4235.5
1869,Koudougou,1,94413,61010,96480,62912,5900.8125,3813.125,6030.0,3932.0
1870,Bobo-Dioulasso,1,93154,61796,95216,63760,5822.125,3862.25,5951.0,3985.0
1871,Odienne,1,91056,63517,92816,65408,5691.0,3969.8125,5801.0,4088.0
1872,Korhogo,1,92512,63372,94816,65248,5782.0,3960.75,5926.0,4078.0
1873,Logouale,1,90848,65104,92992,66928,5678.0,4069.0,5812.0,4183.0
1874,Mankono,1,92880,64944,93648,65792,5805.0,4059.0,5853.0,4112.0
1875,Tabou,1,91872,66160,93408,68165,5742.0,4135.0,5838.0,4260.3125
1876,Sassandra,1,92896,65664,94487,67830,5806.0,4104.0,5905.4375,4239.375
1877,Dimbokro,1,94192,65728,95792,67120,5887.0,4108.0,5987.0,4195.0
1878,Prestea,1,94948,66464,97011,68000,5934.25,4154.0,6063.1875,4250.0
1879,Ashanti,1,95680,64736,97072,66704,5980.0,4046.0,6067.0,4169.0
1880,Bondoukou,1,93472,64288,95904,66192,5842.0,4018.0,5994.0,4137.0
1881,Accra,1,96816,66192,98615,67674,6051.0,4137.0,6163.4375,4229.625
1882,Lome,1,98272,66368,98976,67106,6142.0,4148.0,6186.0,4194.125
1883,Palime,1,96928,65072,98880,66544,6058.0,4067.0,6180.0,4159.0
1884,Savé,1,98432,63984,100117,66994,6152.0,3999.0,6257.3125,4187.125
1885,Tamale,1,96736,63872,98496,65216,6046.0,3992.0,6156.0,4076.0
1886,Navrongo,1,95888,62448,98352,64176,5993.0,3903.0,6147.0,4011.0
1887,Malanville,1,99024,62174,101052,64570,6189.0,3885.875,6315.75,4035.625
1888,Djougou,1,98176,63168,99440,64640,6136.0,3948.0,6215.0,4040.0
1889,Fada N' Gourma,1,97888,61256,99602,63280,6118.0,3828.5,6225.125,3955.0
1890,Tenkodogo,1,96864,61584,98240,63024,6054.0,3849.0,6140.0,3939.0
1891,Wa,1,95280,63296,97104,65200,5955.0,3956.0,6069.0,4075.0
1892,Gaoua,1,94336,62720,96304,64640,5896.0,3920.0,6019.0,4040.0
1893,Kankan,1,89536,63368,91385,65440,5596.0,3960.5,5711.5625,4090.0
1894,Davao City,1,187312,63104,187767,63541,11707.0,3944.0,11735.4375,3971.3125
1895,Bissau,1,85679,62080,86784,63109,5354.9375,3880.0,5424.0,3944.3125
1896,Kedougou,1,87168,61024,88784,62160,5448.0,3814.0,5549.0,3885.0
1897,Haute Casamance,1,85645,61248,87360,62376,5352.8125,3828.0,5460.0,3898.5
1898,St. Louis,1,85601,60018,86272,60688,5350.0625,3751.125,5392.0,3793.0
1899,Dakar,1,85340,60272,87200,61454,5333.75,3767.0,5450.0,3840.875
1900,Bakel,1,87824,59808,88784,61200,5489.0,3738.0,5549.0,3825.0
1901,Kiffa,1,87584,58528,89872,59872,5474.0,3658.0,5617.0,3742.0
1902,Tichit,1,89280,57104,91568,58912,5580.0,3569.0,5723.0,3682.0
1903,El Merayer,1,89936,55616,93440,57312,5621.0,3476.0,5840.0,3582.0
1904,Tagoujalet,1,91808,53424,94496,56000,5738.0,3339.0,5906.0,3500.0
1905,Merijinat,1,90272,51632,93520,54960,5642.0,3227.0,5845.0,3435.0
1906,Port Etienne,1,85172,56119,86080,56720,5323.25,3507.4375,5380.0,3545.0
1907,Tintan,1,85606,56240,87056,57424,5350.375,3515.0,5441.0,3589.0
1908,Atar,1,86896,56112,88336,57840,5431.0,3507.0,5521.0,3615.0
1909,Ouadane,1,88240,55840,90032,57376,5515.0,3490.0,5627.0,3586.0
1910,Nouakchott,1,86022,58752,86864,59344,5376.375,3672.0,5429.0,3709.0
1911,Aleg,1,87088,59296,87696,59776,5443.0,3706.0,5481.0,3736.0
1912,Tamba,1,86752,60496,88096,61584,5422.0,3781.0,5506.0,3849.0
1913,Chinguetti,1,87840,56848,88576,57472,5490.0,3553.0,5536.0,3592.0
